REGIAO: Sudeste;
UF: SP;
ESTACAO: A701;
NOME: SAO PAULO - IAG;
CODIGO (WMO): A701;
LATITUDE: -23.651;
LONGITUDE: -46.623;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2022/04/18;0900;0,7;27,9;30,7;25,4;75,5;80,9;70,3;2,9;943,9;
2022/04/18;1200;0,6;22,1;24,0;19,1;71,7;76,4;66,4;0,2;934,6;
2022/04/18;1500;0,2;25,2;27,3;23,3;67,6;71,1;60,6;2,4;941,6;
2022/04/18;1800;0,3;23,8;26,2;21,5;67,5;70,9;60,1;1,3;937,6;
2022/04/18;2100;0,0;26,5;28,9;24,1;66,0;70,7;61,3;1,0;941,4;
2022/04/19;0000;0,2;19,6;21,2;17,3;64,4;68,3;59,3;0,9;940,4;
2022/04/19;0300;0,3;23,7;25,9;22,3;68,5;74,2;63,1;0,0;936,1;
2022/04/19;0600;0,1;23,2;25,7;21,7;54,3;61,1;49,0;0,4;940,7;
2022/04/19;0900;0,0;25,1;26,3;23,3;83,2;89,0;77,5;2,8;942,0;
2022/04/19;1200;0,6;20,3;22,7;18,6;72,3;77,5;65,1;1,2;943,5;
2022/04/19;1500;0,7;21,6;23,0;19,6;77,2;81,0;71,4;1,6;946,7;
2022/04/19;1800;0,1;22,4;24,7;19,7;57,6;61,8;51,3;2,0;947,8;
2022/04/19;2100;0,2;14,3;16,6;12,2;64,1;68,4;59,7;2,1;939,0;
2022/04/20;0000;0,1;26,3;28,1;24,2;61,4;66,1;57,0;2,7;935,8;
2022/04/20;0300;0,1;23,2;25,2;21,6;63,2;67,5;57,4;0,5;942,1;
2022/04/20;0600;1,0;18,6;20,4;16,5;63,0;70,2;57,4;0,8;933,0;
2022/04/20;0900;0,3;18,4;21,1;15,6;52,3;57,8;45,9;2,5;938,3;
2022/04/20;1200;0,1;23,4;25,3;21,4;66,4;71,7;61,1;1,2;939,0;
2022/04/20;1500;0,1;18,9;20,3;17,2;76,6;80,5;72,5;0,8;943,5;
2022/04/20;1800;0,1;24,4;26,3;22,4;68,2;73,6;62,5;1,3;941,5;
2022/04/20;2100;0,1;21,0;23,4;19,4;67,5;71,0;61,7;0,1;946,1;
2022/04/21;0000;0,0;19,6;21,2;17,3;66,0;71,5;61,0;0,2;943,8;
2022/04/21;0300;0,0;20,8;23,3;17,9;56,4;61,3;51,5;4,7;936,4;
2022/04/21;0600;0,0;23,2;25,8;22,2;53,6;60,3;48,8;1,5;940,2;
2022/04/21;0900;0,1;26,1;28,3;24,0;55,8;61,5;50,8;2,6;937,0;
2022/04/21;1200;0,3;23,7;26,3;21,6;66,6;71,0;61,2;1,3;932,9;
2022/04/21;1500;0,0;21,6;23,7;19,5;65,5;71,7;59,8;0,4;943,7;
2022/04/21;1800;0,1;20,0;21,8;17,8;61,2;66,9;56,3;3,6;949,1;
2022/04/21;2100;0,2;23,2;25,5;21,5;72,0;76,5;68,5;3,9;939,0;
2022/04/22;0000;0,0;21,1;22,9;18,0;74,9;78,3;70,4;0,1;938,0;
2022/04/22;0300;0,3;19,8;21,8;18,1;65,9;71,1;62,4;2,7;929,2;
2022/04/22;0600;0,2;23,1;25,3;21,2;94,1;99,3;86,5;2,2;939,0;
2022/04/22;0900;0,2;22,0;23,8;19,8;75,4;79,2;67,8;1,1;936,1;
2022/04/22;1200;0,6;18,6;20,6;16,6;73,6;79,6;69,6;0,7;936,7;
2022/04/22;1500;0,3;16,4;18,7;14,7;64,9;70,0;59,9;1,2;945,0;
2022/04/22;1800;0,5;17,8;19,6;16,2;70,4;75,4;65,2;1,7;940,8;
2022/04/22;2100;0,3;26,2;27,3;25,3;71,0;76,3;66,5;3,1;939,9;
2022/04/23;0000;0,2;21,0;23,1;18,6;60,2;64,4;54,3;0,9;933,9;
2022/04/23;0300;0,1;24,8;26,3;22,4;67,2;74,0;62,1;3,5;945,3;
2022/04/23;0600;0,4;22,0;24,0;20,2;77,1;84,6;72,0;3,5;926,9;
2022/04/23;0900;0,3;23,5;25,7;22,1;55,7;61,1;49,1;1,3;938,2;
2022/04/23;1200;0,1;24,7;26,1;23,1;87,4;91,7;82,9;4,8;942,2;
2022/04/23;1500;0,1;22,9;24,8;20,3;59,8;64,9;55,4;0,2;948,2;
2022/04/23;1800;0,0;21,5;24,5;19,7;70,9;77,0;66,9;2,7;947,5;
2022/04/23;2100;1,0;22,1;24,3;19,8;69,4;73,6;64,3;0,3;929,9;
2022/04/24;0000;0,0;18,1;20,0;15,3;82,1;88,1;78,6;2,0;939,7;
2022/04/24;0300;0,0;24,9;27,2;22,3;58,7;62,7;52,2;0,5;947,6;
2022/04/24;0600;0,1;25,5;27,8;23,2;62,6;68,7;57,8;0,6;937,0;
2022/04/24;0900;1,4;26,4;28,1;24,2;53,1;59,0;48,9;0,1;942,0;
2022/04/24;1200;0,3;23,2;25,5;21,0;85,3;90,5;78,1;4,8;944,5;
2022/04/24;1500;0,3;22,6;24,8;20,4;72,0;79,1;64,7;2,2;941,6;
2022/04/24;1800;0,3;25,3;27,6;23,0;74,6;78,9;69,7;0,5;942,2;
2022/04/24;2100;0,2;24,1;25,7;21,6;73,8;81,0;68,0;0,4;937,0;
2022/04/25;0000;1,0;18,9;20,5;17,4;65,4;71,9;61,4;0,5;937,9;
2022/04/25;0300;0,7;17,7;18,8;15,8;71,7;75,5;68,2;1,6;930,6;
2022/04/25;0600;0,1;17,7;19,4;15,2;68,3;73,2;62,9;4,9;937,8;
2022/04/25;0900;1,6;19,7;21,9;18,4;57,1;61,4;51,4;0,7;945,8;
2022/04/25;1200;0,1;20,6;23,0;17,9;70,3;75,9;63,4;0,2;948,0;
2022/04/25;1500;0,2;19,2;21,3;17,5;80,9;84,7;76,0;1,1;934,8;
2022/04/25;1800;0,0;21,5;23,7;19,5;71,9;76,5;65,9;0,2;943,6;
2022/04/25;2100;0,1;22,4;24,5;20,6;85,6;91,4;80,7;0,3;939,1;
2022/04/26;0000;1,1;22,7;23,8;20,8;69,0;74,0;63,8;1,5;939,3;
2022/04/26;0300;0,6;25,0;27,3;21,9;75,6;79,9;70,8;1,4;937,5;
2022/04/26;0600;0,2;21,0;22,7;18,7;63,5;67,6;58,1;0,7;944,3;
2022/04/26;0900;0,3;16,5;17,6;15,2;48,2;55,1;43,1;1,2;936,6;
2022/04/26;1200;0,1;24,0;25,9;21,4;73,1;77,6;68,7;0,8;945,6;
2022/04/26;1500;0,5;20,4;23,1;18,8;65,2;69,7;61,1;2,0;937,1;
2022/04/26;1800;0,1;22,9;24,3;21,2;65,4;72,1;59,4;2,9;933,6;
2022/04/26;2100;0,8;23,7;25,5;21,6;73,3;77,9;67,3;1,7;932,7;
2022/04/27;0000;0,2;27,1;29,2;24,5;79,5;86,8;74,2;2,0;932,3;
2022/04/27;0300;0,1;22,1;23,6;19,3;71,3;75,0;65,4;0,4;946,6;
2022/04/27;0600;0,2;22,6;23,7;20,2;83,5;87,8;76,7;4,4;943,2;
2022/04/27;0900;0,0;26,8;28,9;24,6;65,7;70,6;60,0;0,4;939,1;
2022/04/27;1200;0,1;20,5;23,1;18,3;66,2;73,0;59,1;2,2;942,0;
2022/04/27;1500;0,3;23,8;25,0;21,2;71,7;77,8;67,0;5,5;942,4;
2022/04/27;1800;0,4;23,5;25,4;22,1;53,7;58,1;47,9;0,7;947,0;
2022/04/27;2100;0,1;23,4;25,3;20,9;79,3;84,1;74,2;1,5;935,9;
2022/04/28;0000;0,9;21,1;22,7;19,1;63,6;66,7;59,3;0,2;937,6;
2022/04/28;0300;0,0;25,2;26,9;23,6;60,5;66,6;55,7;5,4;941,4;
2022/04/28;0600;0,0;17,4;18,5;15,9;83,0;86,9;78,6;0,5;940,1;
2022/04/28;0900;0,1;20,1;22,3;18,5;61,2;68,9;57,1;1,0;944,0;
2022/04/28;1200;0,0;21,7;23,0;19,9;63,6;69,9;60,1;10,1;943,4;
2022/04/28;1500;0,3;22,9;24,8;21,3;71,4;76,6;66,0;0,6;938,7;
2022/04/28;1800;0,5;22,0;23,7;20,5;77,4;83,8;71,8;2,1;938,2;
2022/04/28;2100;0,2;28,4;29,9;26,5;63,8;68,9;57,1;1,4;938,8;
2022/04/29;0000;0,3;23,3;25,8;21,2;61,5;65,3;57,1;1,0;942,3;
2022/04/29;0300;0,3;26,3;28,2;24,7;64,4;68,9;59,9;4,3;946,1;
2022/04/29;0600;0,2;17,0;19,1;15,2;81,2;87,1;76,1;0,8;936,7;
2022/04/29;0900;0,1;23,2;24,6;21,1;52,3;55,9;48,2;1,6;937,3;
2022/04/29;1200;0,1;20,1;21,8;17,8;68,5;72,5;64,6;1,1;948,1;
2022/04/29;1500;0,1;22,0;23,5;20,5;60,3;65,7;57,0;3,2;939,1;
2022/04/29;1800;0,1;19,0;21,4;17,6;67,8;72,9;63,4;0,5;941,7;
2022/04/29;2100;0,0;19,8;22,0;17,9;65,2;69,5;60,0;1,6;945,6;
2022/04/30;0000;0,6;25,3;26,9;22,4;68,7;72,8;63,1;0,5;940,5;
2022/04/30;0300;0,0;17,9;19,9;15,6;70,9;77,2;65,6;2,3;938,8;
2022/04/30;0600;0,7;23,1;25,3;21,7;76,2;83,4;70,7;0,3;929,8;
2022/04/30;0900;0,7;20,7;22,1;18,8;75,5;79,8;68,6;0,5;925,6;
2022/04/30;1200;0,2;18,3;19,8;15,9;85,4;92,4;80,7;3,4;944,6;
2022/04/30;1500;0,2;21,4;22,8;18,6;84,9;89,5;79,0;1,7;939,3;
2022/04/30;1800;0,0;21,5;22,8;20,3;69,1;73,6;65,1;0,4;944,2;
2022/04/30;2100;0,1;25,9;28,2;24,8;72,7;78,0;68,5;0,7;941,7;
2022/05/01;0000;0,1;18,5;20,9;15,9;68,9;74,9;62,4;5,3;942,3;
2022/05/01;0300;0,2;19,5;21,8;17,4;59,5;63,2;55,5;0,0;942,6;
2022/05/01;0600;0,2;26,1;28,3;24,4;62,1;67,4;58,1;3,5;940,6;
2022/05/01;0900;0,0;19,1;21,4;16,5;68,9;74,8;64,3;2,4;939,7;
2022/05/01;1200;0,1;28,3;30,1;26,0;66,9;72,2;61,2;0,5;942,8;
2022/05/01;1500;0,4;22,5;25,1;20,4;84,9;90,6;78,0;1,0;948,4;
2022/05/01;1800;0,2;24,8;27,2;22,2;67,5;72,8;62,9;1,9;933,6;
2022/05/01;2100;0,2;19,5;21,5;17,5;77,1;82,1;72,6;3,8;942,4;
2022/05/02;0000;0,2;24,6;26,6;22,7;75,6;80,8;69,6;3,0;943,2;
2022/05/02;0300;0,2;25,2;27,4;22,9;71,1;76,4;65,6;0,6;937,0;
2022/05/02;0600;0,1;21,5;24,3;19,4;74,5;79,1;70,1;0,8;943,6;
2022/05/02;0900;0,2;22,9;25,6;20,6;71,9;74,9;65,0;0,8;940,2;
2022/05/02;1200;0,6;19,6;21,2;17,5;65,3;71,3;60,4;2,8;941,3;
2022/05/02;1500;0,1;22,6;24,7;19,9;76,8;81,1;72,9;2,0;936,0;
2022/05/02;1800;0,0;20,0;21,3;17,5;75,3;81,2;70,8;8,5;931,2;
2022/05/02;2100;1,4;19,5;20,8;18,2;79,1;83,9;73,8;3,7;945,5;
2022/05/03;0000;0,1;18,9;21,2;17,6;72,0;78,1;68,1;0,2;944,1;
2022/05/03;0300;0,4;22,7;24,5;21,3;71,9;77,4;67,2;2,2;935,1;
2022/05/03;0600;1,0;24,9;27,7;23,2;58,7;64,1;54,1;0,5;944,9;
2022/05/03;0900;0,2;18,9;20,4;16,9;71,4;77,1;66,5;1,5;930,4;
2022/05/03;1200;0,6;30,7;32,6;29,2;67,5;73,6;61,9;0,0;941,5;
2022/05/03;1500;0,2;21,8;23,9;19,9;79,6;85,5;75,5;0,4;932,6;
2022/05/03;1800;0,1;22,7;24,7;20,4;69,9;76,5;64,4;1,4;941,8;
2022/05/03;2100;0,1;23,5;25,1;22,1;78,8;82,8;73,6;2,2;940,1;
2022/05/04;0000;0,0;21,6;23,1;19,6;74,0;79,9;67,5;0,4;946,4;
2022/05/04;0300;0,3;23,7;26,3;20,7;63,3;69,1;58,9;0,6;947,8;
2022/05/04;0600;0,1;20,3;22,6;17,7;64,8;68,3;60,1;1,0;930,0;
2022/05/04;0900;0,1;25,6;28,3;23,9;67,7;73,5;61,9;2,3;948,9;
2022/05/04;1200;0,1;24,4;26,1;22,4;78,9;83,0;74,0;0,7;937,3;
2022/05/04;1500;0,2;26,9;28,9;23,6;77,6;83,6;73,7;0,3;939,2;
2022/05/04;1800;0,1;20,6;22,6;18,2;67,9;73,7;64,4;3,5;941,3;
2022/05/04;2100;1,2;24,6;25,9;21,9;68,5;75,4;63,4;1,9;946,6;
2022/05/05;0000;0,1;22,3;24,2;20,4;71,8;77,3;66,6;1,8;944,5;
2022/05/05;0300;0,1;19,8;21,0;16,9;81,3;86,3;75,2;0,5;938,3;
2022/05/05;0600;0,1;20,1;22,0;18,5;47,2;52,0;43,2;4,2;943,2;
2022/05/05;0900;0,1;22,0;23,4;20,6;60,1;64,2;55,8;0,1;944,6;
2022/05/05;1200;0,2;22,6;23,7;21,0;69,7;73,7;64,6;0,2;937,2;
2022/05/05;1500;0,3;22,3;25,0;19,9;61,4;68,9;55,2;0,3;936,6;
2022/05/05;1800;0,3;24,1;27,0;21,8;64,7;69,2;59,1;1,0;937,3;
2022/05/05;2100;0,7;24,9;27,5;21,4;67,6;72,3;62,9;7,9;940,9;
2022/05/06;0000;0,5;20,1;22,7;17,6;67,9;72,2;63,3;0,4;941,0;
2022/05/06;0300;0,1;24,5;27,2;22,4;74,7;82,2;69,1;1,3;937,6;
2022/05/06;0600;0,3;23,6;25,3;22,0;63,1;69,2;58,4;4,1;941,0;
2022/05/06;0900;0,6;20,9;23,1;19,1;71,3;77,4;65,0;2,7;937,8;
2022/05/06;1200;0,2;22,7;25,1;20,3;84,7;91,9;79,9;2,6;939,1;
2022/05/06;1500;0,4;23,8;25,7;21,8;61,2;66,3;55,3;1,6;943,6;
2022/05/06;1800;0,0;28,4;30,6;25,6;72,8;77,9;66,8;0,3;939,6;
2022/05/06;2100;0,1;14,9;16,8;13,7;66,9;71,4;62,4;0,5;934,7;
2022/05/07;0000;0,3;20,9;22,8;18,8;75,7;79,7;71,6;2,4;936,1;
2022/05/07;0300;1,2;18,2;20,0;16,3;75,5;78,2;71,5;2,0;949,0;
2022/05/07;0600;0,1;20,3;22,7;19,2;66,6;69,5;61,6;1,1;945,1;
2022/05/07;0900;0,1;24,1;26,6;22,9;62,0;68,2;56,2;0,1;947,0;
2022/05/07;1200;0,0;23,8;25,1;21,7;90,3;94,9;86,9;2,2;939,5;
2022/05/07;1500;0,2;25,3;27,6;23,5;76,7;80,0;71,5;1,1;938,1;
2022/05/07;1800;0,3;22,0;24,4;20,0;67,6;73,4;62,3;3,3;936,4;
2022/05/07;2100;0,1;24,0;26,5;21,3;65,8;70,4;59,9;0,6;944,2;
2022/05/08;0000;0,0;20,7;22,7;19,1;73,4;76,7;69,2;1,7;937,9;
2022/05/08;0300;0,5;21,6;24,7;20,3;71,9;75,9;68,0;1,3;935,6;
2022/05/08;0600;0,4;25,5;27,3;23,6;74,7;79,8;70,3;1,8;945,3;
2022/05/08;0900;0,3;26,1;28,0;24,6;54,0;56,9;49,2;4,5;942,5;
2022/05/08;1200;1,2;19,8;22,1;18,4;61,2;66,8;57,4;0,4;936,2;
2022/05/08;1500;0,1;19,1;21,2;16,8;74,9;79,3;70,1;0,7;943,7;
2022/05/08;1800;0,0;20,1;21,8;18,1;69,8;74,6;65,6;0,7;935,3;
2022/05/08;2100;0,3;23,9;26,1;22,1;69,5;75,7;64,6;2,2;940,0;
2022/05/09;0000;0,1;20,1;22,6;18,2;61,6;67,9;57,3;0,3;950,2;
2022/05/09;0300;0,1;19,1;20,8;17,3;74,2;79,1;69,9;1,9;943,1;
2022/05/09;0600;0,5;20,0;22,3;18,6;68,8;75,1;63,2;2,6;941,6;
2022/05/09;0900;0,7;21,0;23,5;19,2;68,7;72,0;64,2;1,4;940,4;
2022/05/09;1200;0,1;20,7;22,5;19,0;71,9;78,4;69,2;0,3;929,3;
2022/05/09;1500;0,6;21,6;23,4;19,8;61,2;66,1;57,4;1,1;935,8;
2022/05/09;1800;0,2;23,2;25,5;20,2;73,5;77,5;69,1;0,2;937,9;
2022/05/09;2100;0,1;19,2;21,7;16,7;71,4;75,4;66,3;2,2;936,9;
2022/05/10;0000;0,4;24,0;26,3;21,6;71,6;76,3;64,2;0,5;940,1;
2022/05/10;0300;0,0;23,0;25,2;21,5;59,3;63,0;54,7;2,4;941,2;
2022/05/10;0600;0,8;19,9;21,2;17,4;57,7;63,2;53,5;3,6;946,1;
2022/05/10;0900;0,1;20,4;21,5;18,4;63,3;69,1;58,0;0,7;936,9;
2022/05/10;1200;0,5;20,2;22,9;18,3;77,6;81,1;74,5;0,0;935,3;
2022/05/10;1500;0,1;24,0;25,9;21,6;80,1;84,1;74,3;1,9;946,9;
2022/05/10;1800;0,3;16,4;18,2;14,6;76,7;80,7;71,3;0,3;937,7;
2022/05/10;2100;0,1;23,1;24,9;22,2;74,1;80,3;69,9;1,0;944,0;
2022/05/11;0000;0,4;20,2;22,1;18,9;80,8;84,3;76,3;0,9;932,5;
2022/05/11;0300;0,6;24,5;26,6;23,1;67,2;72,0;61,6;4,1;936,8;
2022/05/11;0600;0,1;23,9;25,9;21,7;63,0;67,8;57,9;6,0;950,5;
2022/05/11;0900;0,3;23,7;26,1;21,6;74,3;79,5;67,5;1,6;939,7;
2022/05/11;1200;0,1;24,0;25,9;22,4;66,0;71,4;59,2;4,1;938,5;
2022/05/11;1500;0,1;21,6;22,9;19,8;66,0;73,8;60,1;0,9;934,6;
2022/05/11;1800;0,6;26,2;27,5;23,4;71,9;76,7;68,0;0,0;946,3;
2022/05/11;2100;0,5;23,6;26,1;21,7;75,3;81,8;69,7;2,6;934,7;
2022/05/12;0000;0,5;27,0;29,3;24,4;74,9;78,5;69,1;4,9;940,6;
2022/05/12;0300;0,0;28,0;29,3;26,6;75,8;82,3;70,9;2,3;939,4;
2022/05/12;0600;0,3;25,0;26,8;22,6;59,4;66,1;56,5;1,2;940,5;
2022/05/12;0900;1,0;20,0;21,4;18,2;72,3;77,8;67,0;0,6;931,1;
2022/05/12;1200;0,1;22,4;24,6;20,2;70,2;74,0;66,1;2,8;936,4;
2022/05/12;1500;0,6;21,1;22,5;18,8;59,9;66,0;56,2;2,2;938,6;
2022/05/12;1800;0,2;21,3;22,9;18,6;71,5;76,3;68,3;10,7;933,2;
2022/05/12;2100;0,4;19,7;21,7;17,5;61,9;65,9;56,8;1,3;935,8;
2022/05/13;0000;1,4;21,9;24,4;20,5;63,9;68,1;60,0;0,9;931,2;
2022/05/13;0300;0,1;22,6;24,8;21,1;64,0;69,1;59,0;3,0;945,2;
2022/05/13;0600;0,4;21,8;23,3;19,0;72,1;78,1;67,5;2,9;946,4;
2022/05/13;0900;0,7;18,0;20,0;15,5;62,5;68,0;56,9;2,5;943,5;
2022/05/13;1200;0,4;23,3;25,9;21,7;72,7;78,9;68,5;0,4;946,9;
2022/05/13;1500;0,1;21,6;23,6;19,4;66,1;73,3;62,0;1,4;940,5;
2022/05/13;1800;0,1;19,5;20,8;17,1;56,5;62,4;52,7;2,0;942,1;
2022/05/13;2100;0,2;24,8;27,1;23,4;79,0;84,5;76,4;1,6;940,6;
2022/05/14;0000;0,4;20,5;22,8;18,7;78,1;82,3;71,9;3,2;950,4;
2022/05/14;0300;1,1;25,0;27,5;22,4;75,7;81,2;71,4;3,8;936,7;
2022/05/14;0600;0,1;23,3;25,6;21,3;66,1;71,0;61,2;4,2;945,8;
2022/05/14;0900;0,2;21,7;23,4;19,7;61,2;68,2;55,5;3,2;939,9;
2022/05/14;1200;0,1;21,9;23,5;20,4;71,7;77,8;67,6;0,3;943,9;
2022/05/14;1500;0,4;20,7;23,1;18,3;64,7;69,4;59,6;0,9;937,8;
2022/05/14;1800;0,2;16,7;18,8;14,0;63,6;68,6;57,7;1,2;932,1;
2022/05/14;2100;1,0;24,9;26,5;22,0;62,4;67,8;58,3;0,5;938,8;
2022/05/15;0000;0,1;22,0;24,0;19,2;81,4;85,7;76,4;0,9;936,7;
2022/05/15;0300;0,1;27,0;28,2;24,7;73,7;78,0;68,1;6,4;943,2;
2022/05/15;0600;0,0;21,9;23,8;20,0;63,2;68,4;58,7;1,9;936,7;
2022/05/15;0900;0,3;20,4;23,0;19,1;84,2;90,0;80,8;0,7;937,1;
2022/05/15;1200;0,8;25,8;27,9;23,2;71,5;77,5;66,2;1,4;939,2;
2022/05/15;1500;0,2;26,4;28,2;24,1;64,3;67,7;58,9;2,1;931,0;
2022/05/15;1800;0,1;21,8;23,6;19,7;72,7;76,9;70,3;0,4;941,4;
2022/05/15;2100;0,4;22,6;25,0;21,4;62,9;67,5;56,4;17,9;953,6;
2022/05/16;0000;0,2;18,0;20,5;16,0;74,4;78,1;68,0;1,1;938,7;
2022/05/16;0300;0,1;20,2;22,2;18,5;67,1;71,9;62,3;3,0;940,7;
2022/05/16;0600;0,2;26,0;28,0;23,4;67,3;71,4;62,2;1,6;943,4;
2022/05/16;0900;0,5;22,5;24,7;21,1;73,7;79,0;70,2;4,7;940,7;
2022/05/16;1200;0,2;21,3;23,1;19,3;78,7;84,2;74,7;6,9;936,9;
2022/05/16;1500;0,5;18,3;20,7;16,6;77,3;81,2;70,3;1,9;953,2;
2022/05/16;1800;1,5;20,6;22,3;18,0;71,2;74,8;66,1;0,0;933,9;
2022/05/16;2100;0,1;21,4;23,9;18,7;72,2;78,5;67,7;0,6;948,5;
2022/05/17;0000;0,2;20,6;22,2;18,3;80,0;85,0;74,7;0,4;948,9;
2022/05/17;0300;0,3;26,2;27,7;24,4;97,3;100,0;90,8;0,5;948,0;
2022/05/17;0600;0,0;22,6;25,5;19,6;63,3;71,7;58,1;3,2;943,2;
2022/05/17;0900;0,6;14,0;16,5;13,1;68,8;73,2;63,3;6,6;940,9;
2022/05/17;1200;0,2;23,8;26,4;22,3;68,4;72,6;64,3;1,9;935,9;
2022/05/17;1500;0,3;28,6;30,5;26,6;73,2;77,0;69,1;3,1;936,9;
2022/05/17;1800;0,4;20,1;22,0;17,7;50,9;56,2;45,1;0,5;940,1;
2022/05/17;2100;0,3;27,4;29,1;25,1;58,2;63,3;52,4;2,6;937,4;
2022/05/18;0000;0,1;22,4;24,3;21,9;64,8;70,9;60,1;3,4;932,9;
2022/05/18;0300;0,1;24,2;25,6;22,3;72,9;77,2;66,3;0,5;949,9;
2022/05/18;0600;0,8;20,7;23,3;18,5;76,0;82,3;71,9;0,5;942,5;
2022/05/18;0900;1,8;22,2;24,4;19,6;68,8;73,1;64,9;2,8;948,8;
2022/05/18;1200;0,4;21,9;23,2;19,2;56,3;59,8;51,6;0,2;930,4;
2022/05/18;1500;0,2;23,0;25,6;21,5;67,0;71,2;61,7;0,3;934,6;
2022/05/18;1800;1,9;23,0;25,1;21,2;75,3;80,5;71,5;3,9;926,6;
2022/05/18;2100;0,2;23,6;25,5;22,2;83,0;89,6;76,7;1,3;941,1;
2022/05/19;0000;0,1;19,2;20,9;16,8;86,3;92,8;81,1;2,3;931,9;
2022/05/19;0300;0,0;25,2;27,4;23,9;69,6;75,2;63,7;0,1;943,1;
2022/05/19;0600;0,1;20,9;22,5;18,8;76,4;82,3;69,8;4,7;940,2;
2022/05/19;0900;0,2;18,7;21,2;16,7;59,7;65,3;53,3;2,9;941,9;
2022/05/19;1200;0,1;19,8;22,2;18,0;79,6;84,8;73,4;2,5;930,0;
2022/05/19;1500;0,4;24,3;26,6;22,8;76,4;82,8;72,1;2,2;930,3;
2022/05/19;1800;0,3;19,8;22,2;17,6;69,1;74,7;64,6;0,4;941,3;
2022/05/19;2100;0,9;14,4;15,8;12,7;74,2;77,7;69,5;2,6;949,7;
2022/05/20;0000;0,3;21,8;24,3;19,8;68,2;73,4;61,9;7,4;945,9;
2022/05/20;0300;0,4;20,4;20,8;18,2;73,5;77,9;68,8;1,7;946,3;
2022/05/20;0600;0,1;22,8;24,7;20,4;72,9;78,3;68,1;0,0;937,1;
2022/05/20;0900;0,3;20,4;22,7;18,1;49,0;53,3;45,6;0,1;937,5;
2022/05/20;1200;0,3;22,6;25,7;20,4;75,1;78,7;70,4;0,5;940,3;
2022/05/20;1500;1,0;21,0;23,5;19,1;80,7;87,0;76,3;0,5;945,6;
2022/05/20;1800;0,6;22,3;24,1;20,1;57,3;61,8;51,9;1,0;938,0;
2022/05/20;2100;0,5;22,4;24,3;21,2;73,1;78,4;70,0;1,0;927,7;
2022/05/21;0000;0,1;30,2;31,3;27,4;79,3;83,7;72,4;5,1;931,1;
2022/05/21;0300;0,3;22,3;24,3;19,2;62,4;66,5;57,9;0,8;953,3;
2022/05/21;0600;0,2;17,3;19,5;15,3;64,4;70,1;60,2;0,6;935,4;
2022/05/21;0900;0,0;22,8;24,7;20,0;67,4;72,7;63,6;6,2;937,9;
2022/05/21;1200;0,3;19,3;21,9;17,7;64,8;70,1;60,5;1,7;935,5;
2022/05/21;1500;0,3;24,5;26,1;22,7;75,5;80,6;70,3;9,7;945,5;
2022/05/21;1800;0,7;25,3;27,3;23,6;70,0;74,0;64,2;0,4;939,1;
2022/05/21;2100;0,2;18,7;21,4;16,7;64,0;70,1;57,7;4,0;930,6;
2022/05/22;0000;0,2;24,9;26,9;22,7;67,6;73,6;63,3;4,2;943,8;
2022/05/22;0300;0,1;19,0;21,2;16,7;84,8;90,5;80,4;3,5;936,9;
2022/05/22;0600;0,4;20,4;22,0;18,3;71,8;76,5;65,1;1,7;940,7;
2022/05/22;0900;0,0;19,8;21,3;17,9;76,0;80,7;70,1;0,2;947,0;
2022/05/22;1200;0,3;19,6;21,1;17,1;72,2;77,5;66,5;0,6;940,9;
2022/05/22;1500;0,0;23,4;24,9;21,4;66,1;72,1;61,2;0,1;937,0;
2022/05/22;1800;0,0;19,0;21,4;16,5;85,4;90,1;81,4;1,1;936,9;
2022/05/22;2100;0,2;23,4;25,9;21,2;70,9;76,7;66,1;1,6;947,2;
2022/05/23;0000;0,8;25,6;28,2;23,3;80,3;85,7;74,7;2,8;943,2;
2022/05/23;0300;0,0;23,3;24,8;21,0;68,0;72,4;62,0;1,1;935,3;
2022/05/23;0600;0,0;20,8;24,0;19,2;68,8;75,2;63,4;1,1;943,4;
2022/05/23;0900;0,1;21,0;24,1;19,1;83,5;89,4;77,6;0,2;939,2;
2022/05/23;1200;0,0;25,1;27,4;24,0;59,7;64,6;54,2;0,7;935,1;
2022/05/23;1500;0,1;24,7;26,7;21,9;59,6;65,3;54,1;3,6;944,2;
2022/05/23;1800;0,3;21,5;23,6;20,0;78,3;80,8;74,5;0,9;941,1;
2022/05/23;2100;0,3;20,4;22,4;18,3;60,1;65,2;53,7;4,5;947,8;
2022/05/24;0000;0,4;24,8;27,2;23,4;62,7;68,3;58,4;0,8;940,3;
2022/05/24;0300;0,2;21,8;23,2;20,0;67,3;71,4;63,5;3,2;948,7;
2022/05/24;0600;0,9;18,0;19,1;16,2;52,0;56,5;49,0;0,7;939,1;
2022/05/24;0900;0,4;28,5;30,4;25,6;72,4;79,4;69,2;1,2;934,6;
