REGIAO: Sudeste;
UF: SP;
ESTACAO: A711;
NOME: SAO PAULO - MIRANTE;
CODIGO (WMO): A711;
LATITUDE: -23.496;
LONGITUDE: -46.62;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2022/04/18;0600;0,3;25,4;27,2;23,7;75,5;81,8;70,3;0,5;942,5;
2022/04/18;0900;0,7;23,4;25,1;20,3;82,9;87,8;79,0;0,1;937,2;
2022/04/18;1200;0,4;24,0;26,2;21,7;72,8;78,7;68,5;8,5;936,0;
2022/04/18;1500;0,6;22,7;24,2;21,5;71,5;75,8;66,4;5,2;941,2;
2022/04/18;1800;0,5;19,7;21,7;18,0;58,0;63,5;51,8;1,6;943,1;
2022/04/18;2100;0,3;20,0;22,0;17,1;64,7;69,8;58,7;1,2;944,3;
2022/04/19;0000;0,3;22,1;24,0;20,4;80,7;84,5;76,0;3,0;948,4;
2022/04/19;0300;0,1;25,5;27,0;23,2;60,6;66,2;56,6;0,4;940,1;
2022/04/19;0600;0,1;20,6;22,5;18,2;64,3;68,2;59,2;4,9;943,0;
2022/04/19;0900;0,0;21,7;23,6;19,3;79,4;85,0;74,3;1,4;933,4;
2022/04/19;1200;0,4;23,0;24,8;20,2;79,8;85,4;76,2;0,7;939,3;
2022/04/19;1500;0,4;23,6;25,0;22,4;67,7;73,3;64,1;8,9;943,5;
2022/04/19;1800;1,7;23,6;26,2;21,9;81,0;85,2;77,9;0,4;940,4;
2022/04/19;2100;0,0;24,5;26,2;22,4;78,4;84,8;72,6;0,6;938,9;
2022/04/20;0000;0,8;22,2;24,6;20,7;65,3;71,0;60,5;1,9;939,3;
2022/04/20;0300;0,3;19,5;22,3;17,3;77,6;82,4;72,3;8,0;946,1;
2022/04/20;0600;0,1;18,9;19,9;16,0;70,2;77,6;64,6;0,1;947,9;
2022/04/20;0900;0,0;26,3;28,8;25,1;57,7;64,0;52,1;1,3;947,8;
2022/04/20;1200;0,2;23,0;25,2;21,4;60,0;65,7;55,9;1,7;943,9;
2022/04/20;1500;0,4;27,1;29,4;25,2;82,9;88,4;78,3;0,8;935,0;
2022/04/20;1800;0,1;21,8;24,7;19,5;76,4;80,8;71,9;0,6;937,1;
2022/04/20;2100;0,5;21,4;24,4;19,7;80,6;84,5;76,1;0,2;941,1;
2022/04/21;0000;0,2;25,0;27,0;23,1;76,1;81,3;72,5;2,8;941,0;
2022/04/21;0300;0,0;22,6;23,9;21,3;84,6;89,3;79,7;2,1;938,5;
2022/04/21;0600;0,9;20,8;22,7;18,6;75,0;80,0;71,8;4,1;944,9;
2022/04/21;0900;0,2;24,0;25,3;22,0;67,6;73,7;61,9;2,3;934,1;
2022/04/21;1200;0,5;24,2;26,1;22,6;66,0;69,2;62,9;0,0;938,7;
2022/04/21;1500;0,2;20,0;21,9;18,5;88,3;93,6;83,2;1,8;946,7;
2022/04/21;1800;0,5;23,1;24,9;20,8;71,5;75,7;65,5;0,2;939,7;
2022/04/21;2100;0,9;23,1;25,5;20,7;65,7;70,4;61,0;1,0;934,4;
2022/04/22;0000;0,0;19,0;21,0;16,5;78,8;82,1;76,4;0,9;933,8;
2022/04/22;0300;0,2;21,2;22,9;19,6;63,6;68,6;60,8;1,6;939,2;
2022/04/22;0600;0,1;20,7;23,2;18,0;72,3;76,1;68,1;1,0;945,1;
2022/04/22;0900;0,2;28,3;30,3;26,6;75,5;81,7;71,2;0,6;941,3;
2022/04/22;1200;0,1;19,0;21,1;17,3;70,1;77,3;65,0;5,7;931,2;
2022/04/22;1500;0,2;20,1;21,8;17,8;73,1;78,4;67,2;1,7;934,2;
2022/04/22;1800;0,0;18,0;20,2;16,5;70,4;74,7;64,9;1,3;939,9;
2022/04/22;2100;0,0;28,1;30,1;26,8;55,5;59,8;50,3;0,2;947,3;
2022/04/23;0000;0,1;24,7;26,3;23,4;68,3;73,2;63,7;5,9;943,2;
2022/04/23;0300;0,1;19,2;21,1;17,1;57,5;62,8;51,5;0,1;943,8;
2022/04/23;0600;1,5;21,9;23,3;20,3;68,3;73,5;64,3;5,2;941,7;
2022/04/23;0900;0,2;20,1;21,9;17,8;50,3;55,3;45,5;2,0;934,7;
2022/04/23;1200;0,2;24,3;26,6;22,1;61,1;66,8;56,8;0,9;940,7;
2022/04/23;1500;0,2;24,3;25,9;21,4;69,8;75,7;64,1;3,6;942,4;
2022/04/23;1800;0,4;23,7;25,7;21,7;64,8;69,7;58,4;3,9;937,0;
2022/04/23;2100;0,4;20,1;21,7;17,5;76,9;80,4;70,9;1,5;946,1;
2022/04/24;0000;1,0;18,9;21,0;16,2;75,3;82,2;70,9;6,1;935,2;
2022/04/24;0300;0,1;20,1;22,0;17,0;64,9;69,6;61,1;1,4;936,9;
2022/04/24;0600;0,5;21,4;23,0;19,3;79,1;83,7;74,0;0,8;938,7;
2022/04/24;0900;0,2;25,1;27,2;22,3;74,1;79,2;68,2;1,5;948,6;
2022/04/24;1200;0,5;21,7;23,8;19,9;62,8;68,4;60,3;1,7;944,1;
2022/04/24;1500;0,4;24,3;25,4;21,5;67,0;72,6;62,4;2,1;939,1;
2022/04/24;1800;0,2;21,3;23,4;19,9;78,5;81,4;74,9;0,9;939,4;
2022/04/24;2100;0,8;23,1;25,6;21,3;73,8;77,4;68,2;0,4;938,1;
2022/04/25;0000;0,0;21,0;23,0;19,4;68,5;74,8;62,3;3,2;936,4;
2022/04/25;0300;0,1;19,0;21,6;17,0;54,8;58,5;50,8;1,2;925,2;
2022/04/25;0600;0,0;22,8;24,8;20,3;72,9;80,5;68,3;0,7;937,1;
2022/04/25;0900;0,2;25,2;27,3;23,2;78,0;84,1;74,8;1,4;939,3;
2022/04/25;1200;0,0;19,6;21,9;17,1;67,1;71,0;62,0;1,0;932,8;
2022/04/25;1500;0,2;20,6;21,8;19,0;69,4;73,7;62,5;4,7;939,2;
2022/04/25;1800;0,7;18,4;20,1;16,5;64,8;69,8;60,5;1,5;944,1;
2022/04/25;2100;0,4;23,0;25,1;21,5;78,8;82,0;74,1;1,7;935,5;
2022/04/26;0000;0,2;20,9;23,7;19,2;65,1;69,4;58,9;3,6;943,1;
2022/04/26;0300;0,4;20,3;22,8;18,5;77,4;83,2;71,9;2,2;929,1;
2022/04/26;0600;0,0;22,7;25,2;20,7;63,7;68,6;57,1;2,4;944,5;
2022/04/26;0900;0,3;24,4;27,1;22,9;64,5;70,9;59,7;0,7;926,7;
2022/04/26;1200;0,1;20,5;22,2;17,7;71,9;78,0;66,7;1,2;937,7;
2022/04/26;1500;0,2;20,9;22,3;18,5;64,0;69,1;59,5;0,6;935,6;
2022/04/26;1800;0,3;21,3;23,4;19,5;70,4;75,6;64,6;2,4;935,0;
2022/04/26;2100;0,3;22,3;25,1;20,5;80,6;85,9;77,0;4,0;949,9;
2022/04/27;0000;0,1;23,2;25,3;21,5;75,7;80,3;71,8;1,1;938,8;
2022/04/27;0300;0,4;18,7;20,4;17,4;57,4;64,4;52,3;0,2;938,4;
2022/04/27;0600;0,0;22,1;24,0;19,9;74,6;77,4;69,6;3,1;941,9;
2022/04/27;0900;0,7;21,3;22,6;19,5;69,1;74,3;63,2;0,5;944,9;
2022/04/27;1200;0,1;21,7;24,2;19,3;75,4;80,2;69,2;4,0;940,6;
2022/04/27;1500;0,3;20,0;22,2;17,8;69,2;73,2;63,6;0,5;941,4;
2022/04/27;1800;0,3;21,2;22,7;18,9;63,1;66,5;57,9;0,2;947,3;
2022/04/27;2100;0,2;25,4;27,2;23,5;54,9;58,9;48,8;2,1;945,5;
2022/04/28;0000;2,2;21,7;23,1;19,7;79,9;85,5;75,4;1,9;940,0;
2022/04/28;0300;0,2;17,8;19,4;15,6;80,8;85,8;74,0;4,7;947,1;
2022/04/28;0600;0,4;21,8;23,2;19,9;54,4;58,5;49,1;1,4;932,9;
2022/04/28;0900;1,2;27,9;30,0;25,6;82,5;88,2;80,3;4,6;950,3;
2022/04/28;1200;0,0;20,5;22,2;18,0;62,6;68,0;59,7;5,1;939,6;
2022/04/28;1500;0,1;23,2;24,8;21,7;77,8;82,8;73,5;1,1;942,7;
2022/04/28;1800;0,1;17,0;19,0;15,2;67,4;72,7;64,5;2,7;940,2;
2022/04/28;2100;0,0;24,2;26,9;22,7;77,5;83,1;72,7;4,7;942,7;
2022/04/29;0000;0,4;20,5;22,0;18,0;68,1;74,9;61,6;12,6;933,7;
2022/04/29;0300;0,4;26,9;28,8;24,7;72,8;76,8;68,2;0,0;946,0;
2022/04/29;0600;0,4;22,9;24,3;20,4;60,4;66,3;53,9;0,7;944,8;
2022/04/29;0900;0,0;27,3;28,7;26,0;65,1;69,0;57,4;3,5;940,3;
2022/04/29;1200;0,3;22,3;25,1;20,6;73,8;77,2;69,1;1,9;942,4;
2022/04/29;1500;0,2;21,5;23,5;19,3;54,9;61,6;51,5;0,9;934,1;
2022/04/29;1800;0,7;27,9;29,3;26,2;65,6;69,8;60,8;1,1;939,9;
2022/04/29;2100;0,4;17,7;20,4;15,0;65,7;71,6;59,5;1,1;939,7;
2022/04/30;0000;0,3;21,8;24,4;18,6;77,0;80,6;72,9;0,3;929,9;
2022/04/30;0300;0,6;22,0;23,6;21,1;69,6;73,2;65,5;1,1;943,9;
2022/04/30;0600;0,3;24,5;27,1;21,9;67,0;71,7;63,0;7,0;934,5;
2022/04/30;0900;1,0;22,3;24,8;20,5;71,0;76,3;65,4;3,3;942,8;
2022/04/30;1200;0,3;20,9;21,8;19,2;66,3;72,7;62,4;2,8;944,0;
2022/04/30;1500;0,5;19,9;21,4;17,1;62,3;66,4;58,6;1,5;933,1;
2022/04/30;1800;0,3;22,5;24,8;20,1;50,7;55,9;45,3;0,6;937,5;
2022/04/30;2100;0,0;21,5;24,4;19,0;74,9;80,3;70,8;1,6;937,2;
2022/05/01;0000;0,0;19,5;21,2;16,4;79,4;84,5;75,5;3,1;948,6;
2022/05/01;0300;1,4;26,6;28,1;24,2;65,4;69,4;59,2;3,4;941,5;
2022/05/01;0600;0,1;30,2;32,1;28,7;64,2;69,3;60,4;0,1;937,9;
2022/05/01;0900;0,2;18,5;20,1;16,8;73,8;78,5;69,0;0,7;937,1;
2022/05/01;1200;0,6;26,5;27,8;24,7;62,4;67,8;58,1;1,6;939,6;
2022/05/01;1500;0,0;20,0;22,7;18,2;74,6;79,1;68,9;0,2;943,6;
2022/05/01;1800;0,2;27,0;28,8;24,5;75,7;80,5;71,7;0,6;937,4;
2022/05/01;2100;0,1;22,3;24,0;20,0;68,0;73,1;64,5;4,3;939,9;
2022/05/02;0000;0,1;16,9;18,7;14,4;58,6;60,9;53,7;1,1;939,5;
2022/05/02;0300;0,4;26,6;28,3;25,4;51,0;56,2;45,8;2,8;939,2;
2022/05/02;0600;0,3;18,6;21,2;16,6;66,9;70,7;62,8;0,9;937,8;
2022/05/02;0900;0,1;22,1;23,0;20,7;63,9;70,9;59,2;0,6;938,3;
2022/05/02;1200;0,4;20,1;22,6;19,3;56,0;61,2;50,3;0,8;939,2;
2022/05/02;1500;0,0;18,5;19,8;16,4;74,1;76,6;69,7;1,0;931,8;
2022/05/02;1800;0,6;20,8;23,9;18,1;72,8;76,8;68,7;4,5;946,1;
2022/05/02;2100;0,6;18,0;20,1;15,0;56,4;62,6;50,8;3,4;941,6;
2022/05/03;0000;0,4;23,4;25,1;21,2;66,1;70,3;61,5;1,3;945,6;
2022/05/03;0300;0,6;22,5;23,8;20,9;83,3;87,0;77,6;4,8;936,8;
2022/05/03;0600;0,0;23,8;25,9;21,7;61,3;66,7;56,3;1,0;937,8;
2022/05/03;0900;0,2;18,9;20,7;16,7;58,4;63,4;54,0;0,1;946,3;
2022/05/03;1200;0,2;23,1;26,0;20,9;89,1;95,3;84,2;1,1;943,2;
2022/05/03;1500;0,2;18,2;19,2;16,1;57,2;62,3;52,4;2,2;932,5;
2022/05/03;1800;0,0;24,9;27,5;23,3;86,6;90,7;81,7;3,9;941,5;
2022/05/03;2100;0,1;17,8;19,7;15,5;72,7;79,0;68,9;0,7;938,8;
2022/05/04;0000;0,3;21,1;23,2;19,5;64,2;69,5;58,0;3,4;934,3;
2022/05/04;0300;0,2;19,1;20,8;17,3;72,0;76,4;66,6;3,9;934,9;
2022/05/04;0600;0,2;23,5;25,5;22,1;75,7;79,9;71,2;0,8;936,2;
2022/05/04;0900;0,5;20,1;22,3;17,9;88,1;94,0;81,2;1,3;934,1;
2022/05/04;1200;0,1;22,7;24,8;20,4;58,7;65,1;54,7;0,6;940,4;
2022/05/04;1500;0,2;23,1;24,9;21,7;60,0;64,3;54,2;2,5;929,3;
2022/05/04;1800;0,2;23,3;25,4;21,6;74,3;77,2;69,3;0,7;944,0;
2022/05/04;2100;0,0;19,4;22,8;16,9;76,6;81,4;72,0;3,1;946,2;
2022/05/05;0000;0,1;28,5;30,1;26,7;73,5;79,9;69,5;0,9;944,3;
2022/05/05;0300;0,3;24,6;25,8;21,7;57,8;62,0;54,3;2,4;943,7;
2022/05/05;0600;0,5;21,7;23,7;19,7;71,2;76,7;66,4;0,5;931,3;
2022/05/05;0900;0,4;24,3;27,2;22,6;68,5;73,4;63,5;12,1;940,5;
2022/05/05;1200;1,2;21,8;23,5;19,6;76,8;81,3;72,8;0,8;945,9;
2022/05/05;1500;0,1;22,3;23,5;19,8;61,4;66,0;56,7;0,1;937,1;
2022/05/05;1800;0,5;24,3;27,1;21,8;74,6;79,2;67,3;2,0;937,1;
2022/05/05;2100;0,4;27,3;28,3;26,3;76,5;80,0;72,1;1,4;939,6;
2022/05/06;0000;0,4;22,1;23,4;20,0;65,0;69,7;59,8;3,6;940,7;
2022/05/06;0300;0,0;25,3;27,5;23,0;54,6;61,2;50,4;2,3;936,3;
2022/05/06;0600;0,9;19,6;22,5;16,8;68,5;73,1;64,1;13,1;924,9;
2022/05/06;0900;0,0;25,0;27,1;23,3;88,8;91,9;82,2;5,6;934,5;
2022/05/06;1200;0,0;27,6;30,3;26,2;74,8;80,3;70,4;0,6;944,7;
2022/05/06;1500;0,0;25,3;27,6;23,6;83,6;87,9;78,9;9,0;939,9;
2022/05/06;1800;0,3;23,2;25,0;21,3;57,9;60,8;52,1;1,5;941,0;
2022/05/06;2100;0,5;18,8;20,1;17,2;73,2;77,3;67,4;10,7;942,9;
2022/05/07;0000;0,3;23,2;24,4;20,6;89,3;93,2;84,8;0,3;942,7;
2022/05/07;0300;0,5;21,8;24,4;19,1;59,0;64,2;53,6;0,3;941,5;
2022/05/07;0600;0,2;17,5;20,2;15,6;65,4;68,7;58,7;2,3;933,3;
2022/05/07;0900;0,1;21,1;23,0;19,5;72,8;78,6;67,8;0,3;932,0;
2022/05/07;1200;0,0;20,9;23,6;19,0;74,1;80,7;69,1;5,0;940,0;
2022/05/07;1500;0,2;22,4;25,2;19,0;70,8;77,1;64,5;5,2;946,6;
2022/05/07;1800;0,0;26,8;27,9;25,1;79,7;83,6;72,7;10,6;934,1;
2022/05/07;2100;0,5;25,1;26,5;22,7;62,5;68,3;57,5;2,5;942,4;
2022/05/08;0000;0,6;22,2;24,2;20,3;67,5;73,7;62,3;1,0;943,7;
2022/05/08;0300;0,8;25,9;27,5;24,5;71,1;74,3;66,3;2,9;937,1;
2022/05/08;0600;0,0;20,0;21,0;17,8;71,4;76,3;65,4;0,4;940,8;
2022/05/08;0900;0,3;22,5;24,9;20,4;68,3;72,9;64,4;3,6;939,7;
2022/05/08;1200;0,0;20,6;23,0;18,4;65,8;72,1;62,1;1,3;945,2;
2022/05/08;1500;0,0;18,5;20,0;15,4;70,6;76,3;65,6;6,5;938,4;
2022/05/08;1800;0,3;24,1;26,1;22,4;76,8;82,9;71,1;4,5;943,9;
2022/05/08;2100;1,0;19,5;21,7;17,5;64,7;71,5;59,4;0,8;935,7;
2022/05/09;0000;0,3;25,4;27,7;23,2;73,8;78,7;68,8;1,6;949,4;
2022/05/09;0300;0,3;18,7;20,3;16,9;73,3;77,0;68,8;0,3;942,2;
2022/05/09;0600;0,8;24,9;27,5;22,7;77,0;80,9;71,4;4,2;949,2;
2022/05/09;0900;0,2;17,4;19,9;15,2;80,9;84,8;76,8;1,1;947,1;
2022/05/09;1200;1,1;24,9;25,7;22,7;54,9;60,2;50,1;7,8;950,1;
2022/05/09;1500;0,3;18,3;20,1;16,1;57,8;61,9;51,4;0,2;939,7;
2022/05/09;1800;0,2;20,9;22,7;18,1;72,5;78,5;67,2;0,1;946,5;
2022/05/09;2100;0,0;19,3;21,2;17,2;59,6;65,4;54,2;0,7;932,3;
2022/05/10;0000;0,5;20,5;21,8;18,6;67,7;72,2;63,3;10,2;935,6;
2022/05/10;0300;0,6;21,6;23,9;19,4;66,6;69,8;61,4;0,6;939,7;
2022/05/10;0600;0,4;25,3;28,1;22,4;68,8;75,9;64,2;1,4;935,5;
2022/05/10;0900;0,1;23,7;26,3;21,9;68,4;74,8;63,5;0,4;938,3;
2022/05/10;1200;0,6;20,8;22,4;18,0;65,1;71,9;58,2;4,6;945,6;
2022/05/10;1500;0,0;21,0;22,7;18,7;70,3;75,5;64,0;2,8;933,8;
2022/05/10;1800;1,6;21,8;23,8;19,7;77,3;84,7;72,5;0,4;943,4;
2022/05/10;2100;0,3;19,1;21,2;16,4;72,3;79,1;67,9;0,8;941,1;
2022/05/11;0000;0,3;18,7;20,8;15,7;74,7;78,9;71,9;0,4;944,2;
2022/05/11;0300;0,3;21,8;23,2;20,0;67,9;74,1;62,0;3,7;941,5;
2022/05/11;0600;0,1;25,2;27,5;23,0;69,7;76,6;64,2;1,1;946,5;
2022/05/11;0900;0,6;21,6;23,7;18,8;74,2;79,7;68,7;0,5;940,8;
2022/05/11;1200;0,2;19,4;21,2;18,3;63,0;68,6;57,4;1,4;940,4;
2022/05/11;1500;0,2;25,2;27,6;23,2;75,3;79,3;69,3;0,2;938,8;
2022/05/11;1800;0,2;20,1;21,5;18,2;72,2;78,0;66,7;1,9;947,9;
2022/05/11;2100;0,0;22,7;25,0;20,7;73,2;78,8;67,2;1,0;931,8;
2022/05/12;0000;0,1;15,8;18,1;13,9;65,3;70,5;59,6;3,2;940,6;
2022/05/12;0300;0,2;24,6;25,6;23,1;69,3;72,8;65,3;9,0;946,5;
2022/05/12;0600;0,1;19,0;20,8;17,7;67,7;70,9;61,4;0,7;939,5;
2022/05/12;0900;0,6;23,2;25,2;20,8;63,4;68,5;58,4;2,3;942,1;
2022/05/12;1200;0,3;27,9;29,8;26,5;65,8;70,5;60,1;4,8;940,7;
2022/05/12;1500;0,4;21,1;23,1;19,7;69,3;74,5;63,3;1,6;932,4;
2022/05/12;1800;0,1;22,8;24,7;20,5;70,3;74,2;65,4;1,6;938,0;
2022/05/12;2100;0,5;18,2;20,2;15,9;68,4;72,9;64,2;3,4;936,2;
2022/05/13;0000;0,0;27,1;29,3;24,6;61,4;66,1;57,6;6,1;938,7;
2022/05/13;0300;0,4;20,3;22,4;18,3;74,9;81,1;69,6;1,5;939,6;
2022/05/13;0600;0,8;19,6;21,6;18,1;67,4;73,0;62,0;7,6;940,4;
2022/05/13;0900;0,4;17,5;19,9;14,8;57,4;63,0;53,6;2,0;945,0;
2022/05/13;1200;0,0;20,5;22,2;17,6;68,6;73,1;64,4;0,2;932,7;
2022/05/13;1500;0,6;20,9;23,3;19,6;69,2;74,2;65,4;1,2;933,1;
2022/05/13;1800;0,4;18,9;20,6;16,9;82,5;88,2;76,0;2,4;932,1;
2022/05/13;2100;0,7;14,3;16,7;12,1;52,8;57,0;48,3;1,6;943,8;
2022/05/14;0000;0,1;18,3;19,5;17,3;73,9;78,8;68,8;1,4;939,5;
2022/05/14;0300;0,6;25,1;27,6;23,5;64,9;70,3;59,9;0,7;933,7;
2022/05/14;0600;0,1;18,9;21,9;16,9;66,6;72,5;61,3;1,8;940,8;
2022/05/14;0900;0,3;24,1;26,2;21,7;82,1;87,9;77,0;2,4;948,3;
2022/05/14;1200;0,5;20,6;22,2;18,7;73,2;77,7;68,0;1,8;948,5;
2022/05/14;1500;0,1;22,1;23,7;19,7;64,8;68,7;58,5;2,2;937,2;
2022/05/14;1800;0,2;24,4;27,4;23,1;74,6;79,2;70,5;1,5;942,7;
2022/05/14;2100;0,5;19,4;21,5;17,3;74,9;79,9;69,9;2,2;941,7;
2022/05/15;0000;0,2;20,7;22,0;19,1;73,9;77,7;70,1;0,0;935,1;
2022/05/15;0300;0,3;20,0;21,6;18,0;68,9;74,5;64,6;1,2;943,6;
2022/05/15;0600;0,0;17,7;19,7;15,5;76,1;79,3;72,3;1,0;942,9;
2022/05/15;0900;0,2;20,6;22,9;19,4;79,6;86,2;73,3;0,3;942,7;
2022/05/15;1200;0,6;21,0;23,0;19,2;72,2;76,3;68,5;2,9;934,4;
2022/05/15;1500;0,3;22,6;25,2;20,6;75,1;78,4;70,3;5,8;938,9;
2022/05/15;1800;0,0;24,6;26,0;23,0;76,6;82,3;72,2;0,8;931,3;
2022/05/15;2100;0,0;22,5;23,9;20,6;64,5;69,2;57,6;7,6;931,0;
2022/05/16;0000;0,1;28,5;30,5;26,2;57,9;64,1;53,0;0,0;937,3;
2022/05/16;0300;0,1;20,1;21,1;18,6;62,4;66,4;56,4;1,9;941,7;
2022/05/16;0600;0,2;19,3;21,4;17,6;64,9;70,2;60,7;0,9;946,1;
2022/05/16;0900;0,6;21,9;23,8;19,6;66,4;68,9;62,9;1,4;936,4;
2022/05/16;1200;0,1;20,1;22,7;17,6;65,0;70,3;59,6;5,6;943,2;
2022/05/16;1500;0,3;26,3;29,4;24,1;71,0;75,6;66,7;0,7;932,0;
2022/05/16;1800;0,0;20,2;21,9;18,2;77,7;82,3;75,0;2,2;933,6;
2022/05/16;2100;0,0;27,8;30,5;24,8;69,5;73,5;64,6;0,3;937,1;
2022/05/17;0000;0,5;26,9;28,8;23,3;75,3;81,7;71,9;4,8;950,2;
2022/05/17;0300;0,1;21,9;23,8;20,4;59,4;64,8;55,4;0,2;946,4;
2022/05/17;0600;0,0;18,8;21,1;17,0;64,4;68,5;58,4;1,9;945,2;
2022/05/17;0900;0,2;22,7;24,7;21,0;75,6;81,3;70,3;2,1;940,5;
2022/05/17;1200;0,4;21,0;22,6;18,9;62,1;66,8;56,3;0,6;934,3;
2022/05/17;1500;0,5;22,5;24,7;20,0;77,2;81,3;71,9;2,2;936,0;
2022/05/17;1800;0,4;21,9;23,9;19,9;65,8;70,1;59,8;0,1;943,0;
2022/05/17;2100;0,1;22,7;24,4;20,7;74,8;80,1;71,2;0,2;932,8;
2022/05/18;0000;0,1;20,0;21,1;18,7;67,0;73,7;59,7;5,5;940,2;
2022/05/18;0300;0,2;22,3;24,4;20,4;66,3;73,0;62,5;0,7;944,6;
2022/05/18;0600;0,0;17,1;20,0;15,5;71,2;77,1;67,3;2,2;945,0;
2022/05/18;0900;0,5;25,1;27,3;23,8;66,0;70,9;59,7;1,1;933,1;
2022/05/18;1200;0,2;21,3;23,3;20,2;66,3;71,9;62,1;0,8;946,3;
2022/05/18;1500;0,5;23,1;25,5;20,8;89,9;95,9;84,9;1,9;938,7;
2022/05/18;1800;0,3;19,5;21,7;17,4;72,5;77,2;66,9;3,3;931,1;
2022/05/18;2100;0,7;19,2;22,1;17,8;59,9;64,3;55,7;5,4;940,1;
2022/05/19;0000;0,5;23,4;25,6;21,6;65,8;70,5;59,6;0,3;939,4;
2022/05/19;0300;0,9;20,4;22,8;18,7;71,9;77,5;66,5;2,5;941,6;
2022/05/19;0600;0,1;21,9;23,6;20,2;69,9;75,1;64,6;2,1;941,8;
2022/05/19;0900;0,1;22,9;25,1;20,7;64,1;69,3;58,9;2,5;931,5;
2022/05/19;1200;0,3;22,7;23,6;20,2;65,2;69,8;61,2;0,1;947,8;
2022/05/19;1500;0,0;24,6;27,0;23,2;71,8;76,4;67,9;1,5;936,8;
2022/05/19;1800;0,5;22,9;24,3;19,7;71,8;76,3;67,1;9,5;932,8;
2022/05/19;2100;0,3;17,4;19,3;15,3;59,7;63,8;54,6;4,2;934,7;
2022/05/20;0000;0,2;20,7;22,8;19,1;63,3;69,8;56,6;0,0;937,9;
2022/05/20;0300;0,8;25,4;28,4;23,7;60,1;66,0;54,4;0,5;946,4;
2022/05/20;0600;0,2;22,6;23,6;21,2;84,6;89,5;80,5;0,8;940,3;
2022/05/20;0900;0,0;18,3;19,8;16,7;73,6;80,3;68,9;1,4;948,2;
2022/05/20;1200;0,0;26,2;28,4;23,5;73,0;80,4;67,7;4,0;942,6;
2022/05/20;1500;0,1;19,8;22,3;17,9;75,6;82,0;70,5;2,4;943,5;
2022/05/20;1800;0,3;22,4;23,6;20,5;77,5;80,7;73,4;0,6;942,5;
2022/05/20;2100;0,4;25,5;28,0;23,8;68,8;73,4;62,4;3,0;942,7;
2022/05/21;0000;0,1;20,5;22,0;18,3;81,8;87,1;78,0;3,4;931,2;
2022/05/21;0300;0,2;26,8;28,4;24,2;81,0;86,4;76,9;0,2;945,9;
2022/05/21;0600;0,5;21,3;23,1;19,2;56,5;60,8;52,4;2,8;939,0;
2022/05/21;0900;1,3;23,9;25,9;22,0;72,6;77,8;68,7;0,3;944,7;
2022/05/21;1200;0,2;17,7;19,0;16,2;69,8;76,4;63,5;0,2;933,8;
2022/05/21;1500;1,6;19,9;22,9;18,0;79,4;85,2;75,1;0,9;935,7;
2022/05/21;1800;0,0;21,9;23,8;19,5;67,8;73,7;63,5;1,4;931,5;
2022/05/21;2100;0,3;19,3;21,6;16,6;68,9;74,4;64,2;2,1;937,6;
2022/05/22;0000;0,2;26,2;28,6;24,4;65,3;68,6;58,4;0,5;932,0;
2022/05/22;0300;0,6;25,2;27,4;22,5;71,7;77,4;66,3;2,0;946,3;
2022/05/22;0600;0,3;28,1;29,7;26,5;80,0;85,2;74,7;4,9;932,1;
2022/05/22;0900;0,9;22,8;24,3;20,5;73,7;79,0;68,8;3,1;950,5;
2022/05/22;1200;0,1;28,7;29,8;26,9;83,8;89,8;79,1;9,8;946,1;
2022/05/22;1500;0,0;19,7;21,3;17,7;74,0;79,4;68,7;0,7;940,8;
2022/05/22;1800;0,0;22,0;24,2;20,4;59,1;64,2;53,9;0,6;940,9;
2022/05/22;2100;1,0;21,9;23,9;18,9;55,4;59,1;50,6;3,1;943,5;
2022/05/23;0000;0,9;19,9;21,3;18,0;68,6;71,9;63,2;0,9;942,2;
2022/05/23;0300;0,0;15,3;17,3;13,4;66,3;71,6;61,6;1,0;936,5;
2022/05/23;0600;0,2;22,3;24,0;20,5;58,1;62,0;52,7;3,6;948,4;
2022/05/23;0900;0,4;23,7;25,6;20,9;63,6;69,0;58,4;1,2;928,0;
2022/05/23;1200;0,4;20,5;22,2;18,2;52,1;57,9;47,5;0,6;942,1;
2022/05/23;1500;0,7;26,5;28,7;24,4;71,9;76,8;67,9;1,2;943,4;
2022/05/23;1800;0,0;20,0;21,6;17,9;70,4;75,6;65,5;0,3;945,7;
2022/05/23;2100;0,0;16,6;18,3;14,6;70,7;75,4;66,7;13,3;926,1;
2022/05/24;0000;0,2;24,4;26,5;21,9;53,9;57,9;49,1;0,5;944,4;
2022/05/24;0300;0,1;19,5;22,1;17,9;76,2;80,4;69,8;2,1;941,7;
2022/05/24;0600;0,0;20,0;22,2;17,7;62,2;68,5;57,0;0,0;942,6;
