REGIAO: Sudeste;
UF: SP;
ESTACAO: A701;
NOME: SAO PAULO - IAG;
CODIGO (WMO): A701;
LATITUDE: -23.651;
LONGITUDE: -46.623;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2023/04/18;0900;0,5;20,3;22,8;17,3;79,3;84,8;73,4;0,5;944,2;
2023/04/18;1200;0,1;19,1;21,2;17,3;73,8;78,3;68,7;0,3;945,8;
2023/04/18;1500;0,1;16,4;18,4;13,7;77,1;82,2;71,3;7,6;936,3;
2023/04/18;1800;0,3;24,2;26,8;22,1;78,0;82,0;74,2;1,5;940,5;
2023/04/18;2100;0,5;24,7;25,2;22,4;66,1;73,1;60,3;1,0;940,4;
2023/04/19;0000;0,1;25,9;27,5;23,3;78,1;83,4;72,3;2,2;941,8;
2023/04/19;0300;0,1;21,6;23,1;20,0;56,7;60,0;52,3;0,8;945,5;
2023/04/19;0600;0,1;27,7;29,2;25,7;74,0;78,8;69,0;5,9;936,0;
2023/04/19;0900;0,1;20,1;22,3;18,7;81,4;84,6;76,2;2,2;934,7;
2023/04/19;1200;1,0;23,8;26,2;21,3;66,1;72,6;61,0;1,3;931,8;
2023/04/19;1500;0,0;21,3;23,5;19,6;69,7;76,4;65,5;0,1;944,0;
2023/04/19;1800;0,0;20,1;22,1;17,8;76,6;82,0;70,9;0,8;945,2;
2023/04/19;2100;0,3;16,5;18,3;14,6;71,4;77,3;66,2;4,4;938,9;
2023/04/20;0000;1,0;22,4;25,2;19,9;91,2;94,2;84,9;0,4;947,4;
2023/04/20;0300;0,4;20,0;21,9;18,0;66,4;71,1;58,1;4,1;940,0;
2023/04/20;0600;0,8;22,3;23,7;19,8;69,6;73,0;64,4;5,3;941,5;
2023/04/20;0900;0,0;25,5;26,8;23,6;64,6;68,8;59,4;0,2;937,8;
2023/04/20;1200;0,0;23,5;25,1;21,6;72,3;77,7;67,1;1,3;947,9;
2023/04/20;1500;0,8;22,6;24,0;21,6;79,6;83,3;74,4;2,4;934,0;
2023/04/20;1800;0,0;24,4;26,4;22,4;61,5;66,2;56,5;1,9;934,6;
2023/04/20;2100;0,2;18,1;20,9;15,8;88,9;94,3;83,2;1,7;935,5;
2023/04/21;0000;0,2;23,9;26,0;21,2;69,0;74,0;65,9;0,7;945,7;
2023/04/21;0300;0,4;22,9;24,8;20,7;71,6;77,3;67,6;0,7;941,3;
2023/04/21;0600;0,3;18,7;20,6;16,4;59,4;63,6;52,2;4,0;943,2;
2023/04/21;0900;0,1;16,9;19,2;13,9;66,0;72,8;61,5;0,1;940,6;
2023/04/21;1200;0,5;18,0;20,2;15,9;68,2;72,3;63,0;0,8;941,3;
2023/04/21;1500;1,0;20,5;23,0;18,7;77,8;82,9;74,7;1,2;942,9;
2023/04/21;1800;0,3;22,6;24,7;20,6;93,1;98,6;89,9;0,5;937,1;
2023/04/21;2100;0,3;25,2;27,4;23,0;62,6;68,2;57,4;1,0;935,3;
2023/04/22;0000;0,1;23,7;25,5;22,0;70,1;75,4;66,4;1,3;939,9;
2023/04/22;0300;0,3;26,4;27,7;24,5;68,3;72,2;63,8;0,2;933,4;
2023/04/22;0600;0,2;23,2;25,0;20,5;75,9;82,9;71,0;0,3;950,1;
2023/04/22;0900;0,3;19,0;21,4;17,5;67,1;71,6;63,0;2,4;943,9;
2023/04/22;1200;0,0;22,1;23,4;20,0;75,0;79,9;68,7;0,9;944,9;
2023/04/22;1500;0,3;24,6;27,3;22,3;63,6;66,0;60,3;2,2;937,1;
2023/04/22;1800;0,5;20,8;23,2;19,5;79,9;84,6;74,3;3,6;934,0;
2023/04/22;2100;0,2;20,2;22,7;17,9;61,4;66,8;57,4;0,1;933,7;
2023/04/23;0000;0,7;18,4;20,8;16,8;69,7;75,1;62,9;0,4;943,0;
2023/04/23;0300;0,3;21,1;22,6;19,7;62,1;67,0;55,9;0,1;939,4;
2023/04/23;0600;0,2;26,9;28,5;24,7;67,1;72,3;61,5;3,3;945,7;
2023/04/23;0900;0,1;23,2;24,6;21,3;88,6;93,5;83,9;1,0;938,4;
2023/04/23;1200;0,0;15,1;16,7;13,3;74,4;79,0;69,3;3,6;934,1;
2023/04/23;1500;0,4;16,9;19,1;14,6;77,9;84,1;71,6;0,2;943,4;
2023/04/23;1800;1,0;21,0;22,9;18,8;80,1;85,9;75,1;2,0;945,9;
2023/04/23;2100;0,7;27,6;29,7;25,7;71,3;77,3;65,8;3,3;937,4;
2023/04/24;0000;1,3;20,1;21,8;18,7;68,8;74,9;62,8;1,0;939,9;
2023/04/24;0300;0,3;27,4;29,4;25,6;54,2;59,4;50,1;0,8;947,3;
2023/04/24;0600;0,2;22,6;24,0;21,4;73,0;77,1;70,0;2,1;934,3;
2023/04/24;0900;0,2;16,5;19,1;15,2;70,8;76,2;66,3;0,8;935,1;
2023/04/24;1200;0,0;29,1;30,5;27,6;76,2;78,8;72,0;1,8;942,6;
2023/04/24;1500;0,1;23,2;25,3;21,6;66,7;71,8;61,5;4,2;947,1;
2023/04/24;1800;0,6;23,7;26,0;22,0;74,7;79,5;69,4;4,4;945,0;
2023/04/24;2100;0,0;25,1;26,7;23,7;84,2;91,0;78,5;1,0;938,5;
2023/04/25;0000;0,1;22,7;24,6;20,7;60,8;66,8;55,4;1,6;932,4;
2023/04/25;0300;0,2;18,7;21,1;16,9;61,7;67,4;57,0;0,2;941,9;
2023/04/25;0600;0,5;26,0;28,6;24,4;67,8;73,6;62,7;1,7;941,1;
2023/04/25;0900;0,0;20,2;22,8;18,6;69,8;74,2;66,0;1,9;939,5;
2023/04/25;1200;1,0;25,0;26,6;22,8;60,3;67,7;56,0;2,9;931,9;
2023/04/25;1500;0,9;21,3;23,4;18,9;78,6;84,2;72,8;0,5;945,5;
2023/04/25;1800;0,1;22,7;24,3;20,7;64,3;70,3;58,1;2,3;945,3;
2023/04/25;2100;0,4;20,3;22,5;17,9;58,5;64,4;55,0;2,1;939,0;
2023/04/26;0000;0,0;24,4;26,1;22,7;68,9;74,0;63,0;1,1;938,2;
2023/04/26;0300;0,6;25,4;27,4;22,6;77,6;82,1;73,0;1,2;939,5;
2023/04/26;0600;0,1;20,4;22,5;18,2;75,6;81,1;70,2;0,3;941,2;
2023/04/26;0900;0,1;21,4;22,9;19,6;71,4;77,6;67,3;4,0;934,5;
2023/04/26;1200;0,5;19,5;21,5;17,9;87,6;91,8;82,4;2,3;934,6;
2023/04/26;1500;0,1;23,4;24,6;21,2;69,5;75,3;64,2;1,4;939,4;
2023/04/26;1800;0,1;19,6;22,4;17,5;75,5;79,9;69,6;1,2;939,6;
2023/04/26;2100;0,2;25,9;26,9;23,5;71,3;78,9;64,0;3,1;931,2;
2023/04/27;0000;0,1;21,4;23,1;19,7;80,5;83,1;76,2;1,6;938,8;
2023/04/27;0300;0,2;18,4;20,5;16,4;77,5;80,2;72,1;2,9;936,3;
2023/04/27;0600;0,3;19,5;21,2;17,2;75,6;80,6;71,6;0,5;942,6;
2023/04/27;0900;0,1;23,2;26,0;21,6;85,8;91,1;81,3;0,7;939,7;
2023/04/27;1200;0,1;21,7;24,1;20,1;87,2;92,2;82,8;0,5;947,2;
2023/04/27;1500;0,4;27,2;29,5;25,2;58,5;60,9;53,3;0,3;938,0;
2023/04/27;1800;0,6;18,0;20,7;15,1;75,5;80,2;71,1;0,4;945,0;
2023/04/27;2100;0,2;23,4;26,0;21,1;78,3;83,3;74,4;2,1;946,4;
2023/04/28;0000;0,2;20,4;22,6;18,6;70,3;75,4;66,1;0,1;939,0;
2023/04/28;0300;0,1;23,7;25,8;21,4;68,9;73,1;64,9;0,5;944,9;
2023/04/28;0600;0,9;25,8;27,6;24,9;71,8;76,3;67,5;0,5;939,3;
2023/04/28;0900;0,2;15,9;17,0;14,1;74,5;79,2;69,8;4,8;940,0;
2023/04/28;1200;0,1;21,8;23,5;20,0;71,4;77,7;66,2;0,2;945,5;
2023/04/28;1500;1,1;22,2;23,5;20,0;64,8;68,7;59,7;3,3;935,8;
2023/04/28;1800;0,6;24,4;26,4;21,7;72,8;77,3;68,3;0,5;932,8;
2023/04/28;2100;1,2;22,8;24,3;19,7;74,4;80,1;69,3;1,5;932,0;
2023/04/29;0000;0,1;20,3;22,3;18,0;70,9;76,2;65,4;2,7;949,7;
2023/04/29;0300;0,5;27,8;29,5;25,5;84,6;91,0;81,3;0,7;939,2;
2023/04/29;0600;0,4;24,8;26,2;23,2;57,4;62,3;52,7;1,6;941,3;
2023/04/29;0900;0,0;21,1;23,5;19,3;68,6;73,8;64,8;0,2;938,5;
2023/04/29;1200;0,3;19,6;22,0;18,1;62,5;66,8;58,3;2,1;942,4;
2023/04/29;1500;0,6;20,8;22,8;18,0;67,5;71,4;61,7;0,1;938,8;
2023/04/29;1800;0,3;21,5;23,4;19,6;74,0;78,7;68,7;2,0;935,5;
2023/04/29;2100;0,2;25,1;27,7;22,5;70,4;75,2;66,9;2,5;940,5;
2023/04/30;0000;0,4;21,4;23,7;20,0;67,8;73,6;62,2;1,2;932,7;
2023/04/30;0300;0,5;22,9;25,3;20,3;71,0;76,8;66,0;1,8;948,3;
2023/04/30;0600;0,2;18,5;20,4;16,2;74,2;78,6;71,1;0,8;953,9;
2023/04/30;0900;0,3;12,9;14,8;11,0;70,3;75,2;66,3;1,1;945,1;
2023/04/30;1200;0,0;23,4;24,9;21,7;79,2;82,9;74,2;0,6;942,7;
2023/04/30;1500;0,0;23,9;26,1;21,3;72,1;76,6;68,2;3,7;940,3;
2023/04/30;1800;0,2;23,2;24,3;21,0;63,0;67,1;57,8;1,1;944,6;
2023/04/30;2100;0,4;18,4;20,3;16,3;64,0;68,5;59,1;0,1;939,9;
2023/05/01;0000;0,1;23,1;24,9;20,9;79,4;84,9;72,7;0,6;941,8;
2023/05/01;0300;0,6;22,7;24,5;20,4;71,7;77,9;67,8;0,8;940,3;
2023/05/01;0600;0,2;23,6;25,4;21,1;69,8;73,6;65,1;2,0;941,2;
2023/05/01;0900;0,9;22,9;24,9;20,1;75,9;81,6;71,2;0,3;943,5;
2023/05/01;1200;0,2;21,1;23,3;18,1;82,5;87,4;77,3;0,3;928,9;
2023/05/01;1500;0,3;24,7;26,3;22,7;66,4;72,4;60,0;0,5;947,1;
2023/05/01;1800;0,2;19,4;21,5;16,9;67,9;73,1;63,5;3,9;937,3;
2023/05/01;2100;0,1;23,0;25,5;21,7;73,7;78,2;68,0;0,5;937,4;
2023/05/02;0000;0,1;22,5;24,8;20,8;70,4;74,8;65,8;0,6;933,9;
2023/05/02;0300;0,2;21,8;24,4;19,8;67,6;73,4;63,1;0,5;941,0;
2023/05/02;0600;0,1;21,0;22,1;19,2;51,2;55,6;45,7;0,5;932,4;
2023/05/02;0900;0,2;22,9;24,7;20,9;79,2;83,2;72,9;4,2;938,7;
2023/05/02;1200;0,1;17,1;18,5;15,2;56,7;62,2;50,9;5,2;932,6;
2023/05/02;1500;0,3;21,1;23,1;18,8;73,3;77,9;69,7;8,0;940,0;
2023/05/02;1800;0,4;21,6;23,2;18,5;71,4;75,8;67,0;2,2;943,1;
2023/05/02;2100;0,5;25,0;26,4;23,0;60,8;66,6;54,9;4,8;935,1;
2023/05/03;0000;0,3;20,2;21,7;18,1;69,2;74,2;64,5;2,1;939,3;
2023/05/03;0300;0,1;17,4;18,6;16,2;73,5;78,3;67,3;0,0;943,6;
2023/05/03;0600;0,0;15,3;16,9;14,1;66,8;72,1;61,7;3,1;939,9;
2023/05/03;0900;0,1;18,5;21,7;16,4;82,6;88,4;77,0;0,5;943,1;
2023/05/03;1200;0,2;21,7;23,6;20,9;69,9;75,5;66,2;0,3;942,1;
2023/05/03;1500;0,9;21,5;23,7;19,4;66,9;71,9;61,9;0,7;940,1;
2023/05/03;1800;0,1;24,8;27,0;24,0;58,9;64,5;54,7;2,0;944,1;
2023/05/03;2100;0,4;19,4;22,0;17,8;62,3;67,4;58,8;2,0;935,3;
2023/05/04;0000;0,0;21,3;23,1;20,1;75,1;79,7;71,3;7,2;941,4;
2023/05/04;0300;2,1;18,0;20,1;16,2;71,5;75,0;66,3;2,3;931,1;
2023/05/04;0600;0,2;22,8;24,8;21,7;69,9;75,6;65,3;0,5;928,7;
2023/05/04;0900;0,4;22,9;25,3;21,1;67,9;74,0;61,4;0,8;943,7;
2023/05/04;1200;0,3;23,9;26,0;21,7;78,5;81,6;73,7;0,4;935,9;
2023/05/04;1500;0,2;31,3;33,7;29,9;77,7;82,3;72,6;0,7;939,3;
2023/05/04;1800;0,3;18,6;19,4;16,9;67,9;71,4;61,8;6,7;942,6;
2023/05/04;2100;0,1;23,6;25,7;20,8;53,2;58,7;48,6;6,5;947,0;
2023/05/05;0000;0,0;26,3;28,2;24,1;65,0;70,1;57,9;0,3;944,3;
2023/05/05;0300;0,4;23,3;24,6;20,1;60,2;65,3;54,7;0,5;943,2;
2023/05/05;0600;0,3;18,3;21,1;16,9;65,9;71,5;61,1;2,1;942,5;
2023/05/05;0900;0,0;19,8;21,7;18,5;63,3;68,1;57,4;0,9;942,1;
2023/05/05;1200;0,0;24,3;26,0;22,0;74,1;80,2;70,0;0,3;937,8;
2023/05/05;1500;0,3;22,0;23,8;20,3;64,5;68,2;60,3;4,3;943,5;
2023/05/05;1800;0,4;21,3;23,2;18,6;76,8;79,2;72,7;1,1;943,2;
2023/05/05;2100;0,4;17,7;20,0;14,3;76,6;80,7;70,1;6,9;941,7;
2023/05/06;0000;0,8;20,0;22,0;18,1;64,4;68,2;60,0;1,3;933,6;
2023/05/06;0300;0,2;17,9;20,0;16,1;66,9;71,0;62,8;0,7;934,4;
2023/05/06;0600;0,4;23,5;26,3;21,2;69,7;75,2;65,1;0,4;941,6;
2023/05/06;0900;0,1;18,2;20,2;16,6;77,4;82,0;70,7;0,5;945,9;
2023/05/06;1200;0,7;24,0;26,0;22,1;70,4;75,3;64,4;0,6;942,3;
2023/05/06;1500;0,4;25,7;27,7;23,6;73,0;77,4;68,2;1,8;935,5;
2023/05/06;1800;0,4;16,3;18,8;14,3;80,1;85,4;74,1;0,1;944,8;
2023/05/06;2100;0,3;29,4;31,1;27,3;64,2;69,0;59,7;5,3;935,0;
2023/05/07;0000;0,0;19,3;20,7;16,9;66,0;73,2;61,1;1,8;932,9;
2023/05/07;0300;0,0;17,8;20,5;15,1;62,1;67,6;55,8;1,3;933,4;
2023/05/07;0600;0,3;22,5;25,1;20,3;74,7;77,5;69,0;1,4;943,0;
2023/05/07;0900;0,1;21,0;23,9;19,0;72,2;75,8;67,8;1,2;936,4;
2023/05/07;1200;0,0;16,8;18,9;15,5;75,8;82,8;70,6;3,9;941,3;
2023/05/07;1500;0,1;15,3;17,6;13,3;73,8;77,6;69,1;0,2;946,2;
2023/05/07;1800;0,1;24,7;27,0;22,2;64,3;69,1;60,2;0,6;939,8;
2023/05/07;2100;0,3;26,8;29,4;24,5;62,7;66,7;58,0;5,0;942,0;
2023/05/08;0000;0,1;21,7;23,8;20,0;58,5;63,2;53,3;1,3;938,9;
2023/05/08;0300;0,2;20,2;22,9;17,9;45,9;51,0;42,0;1,0;932,7;
2023/05/08;0600;0,6;25,0;26,3;22,4;86,8;91,6;82,7;1,3;946,6;
2023/05/08;0900;0,2;21,9;23,4;19,8;69,2;74,3;64,6;0,7;941,0;
2023/05/08;1200;0,2;25,4;27,3;23,3;57,2;62,7;51,3;1,5;942,6;
2023/05/08;1500;0,7;16,8;19,0;15,1;74,0;79,4;68,9;1,7;937,7;
2023/05/08;1800;0,0;22,8;25,2;21,5;70,5;75,0;64,7;0,1;942,7;
2023/05/08;2100;0,3;20,5;22,6;18,6;73,1;78,4;68,0;2,3;933,3;
2023/05/09;0000;0,2;22,3;24,6;20,0;64,5;70,7;61,5;0,7;941,7;
2023/05/09;0300;0,1;22,4;24,4;20,4;67,4;71,1;63,8;0,9;933,6;
2023/05/09;0600;0,2;17,7;19,6;15,2;73,5;77,6;69,2;2,3;934,6;
2023/05/09;0900;0,3;21,1;22,8;19,5;70,3;76,6;66,6;3,7;941,9;
2023/05/09;1200;0,2;25,1;27,4;23,4;84,4;89,9;77,1;1,3;944,3;
2023/05/09;1500;0,1;23,4;24,9;21,0;79,6;82,8;74,0;2,2;936,8;
2023/05/09;1800;0,0;25,8;27,8;23,4;77,7;83,0;73,6;0,1;943,2;
2023/05/09;2100;0,0;21,7;23,8;19,9;55,7;60,8;51,3;1,3;941,5;
2023/05/10;0000;0,0;28,4;30,2;26,4;85,0;89,0;79,2;5,4;936,3;
2023/05/10;0300;0,0;21,3;23,5;18,7;61,8;67,1;57,5;0,4;943,2;
2023/05/10;0600;0,1;24,9;27,2;23,3;61,2;66,0;57,4;8,3;942,6;
2023/05/10;0900;0,9;26,2;27,8;23,9;63,7;70,0;57,7;2,9;939,6;
2023/05/10;1200;0,0;24,3;26,7;22,9;74,0;78,4;68,9;3,6;938,3;
2023/05/10;1500;0,5;22,1;24,6;20,7;56,0;60,6;49,9;0,9;935,5;
2023/05/10;1800;0,4;26,2;28,5;24,0;78,0;82,6;72,3;1,0;945,2;
2023/05/10;2100;1,4;24,0;25,8;21,7;69,9;74,3;64,3;0,1;930,5;
2023/05/11;0000;0,1;24,7;26,2;22,3;58,1;62,7;52,6;3,1;935,4;
2023/05/11;0300;1,5;25,1;28,1;23,6;49,1;55,6;44,2;0,8;935,5;
2023/05/11;0600;0,9;22,2;25,2;19,9;76,2;81,4;70,7;0,1;948,5;
2023/05/11;0900;0,5;19,3;21,7;17,3;69,5;73,4;64,1;1,2;942,9;
2023/05/11;1200;0,1;22,2;23,1;19,9;60,7;67,1;53,8;10,7;945,0;
2023/05/11;1500;0,2;22,0;24,3;20,4;74,9;79,1;68,0;0,6;935,1;
2023/05/11;1800;0,1;23,8;27,0;22,2;70,5;75,5;66,6;1,1;947,6;
2023/05/11;2100;0,2;19,6;20,6;17,8;79,7;85,2;74,2;1,5;948,1;
2023/05/12;0000;0,2;20,6;22,8;18,5;74,4;82,1;70,4;1,3;944,6;
2023/05/12;0300;0,3;21,5;22,8;19,6;66,2;70,8;63,1;5,3;943,0;
2023/05/12;0600;0,1;21,8;23,9;19,8;55,8;60,0;50,6;0,1;936,3;
2023/05/12;0900;0,2;24,7;26,0;21,5;86,6;91,3;83,1;3,5;937,3;
2023/05/12;1200;0,5;23,2;25,2;20,9;74,0;78,7;67,5;2,0;938,8;
2023/05/12;1500;0,2;21,5;24,8;19,5;80,0;83,5;74,6;2,6;938,0;
2023/05/12;1800;0,4;20,7;23,0;19,2;71,0;75,4;65,9;1,3;942,3;
2023/05/12;2100;0,2;18,1;19,6;16,3;64,4;70,8;60,0;1,4;939,8;
2023/05/13;0000;0,6;21,6;24,4;19,8;77,8;82,0;72,0;0,9;944,0;
2023/05/13;0300;0,5;23,9;26,1;22,1;75,8;79,2;68,2;3,6;943,2;
2023/05/13;0600;0,2;19,8;21,5;17,7;66,1;69,9;61,2;8,3;945,3;
2023/05/13;0900;0,1;22,5;25,3;19,3;68,9;72,8;65,0;4,2;939,8;
2023/05/13;1200;0,2;22,1;23,8;20,3;70,9;76,9;65,0;0,9;943,2;
2023/05/13;1500;0,9;21,7;23,5;19,4;71,1;75,9;63,9;5,7;942,6;
2023/05/13;1800;0,0;20,4;22,8;18,2;73,0;78,9;68,5;1,9;944,0;
2023/05/13;2100;0,5;22,1;23,7;20,1;71,9;77,8;65,7;2,7;944,7;
2023/05/14;0000;0,6;21,2;22,7;19,5;70,4;75,2;65,6;1,8;941,4;
2023/05/14;0300;0,3;20,5;21,9;18,6;53,6;59,7;48,5;3,0;948,8;
2023/05/14;0600;0,3;20,5;22,3;17,7;73,9;77,6;69,2;2,3;942,0;
2023/05/14;0900;0,9;26,1;27,5;24,4;69,1;73,6;63,4;0,0;944,0;
2023/05/14;1200;0,4;23,5;25,0;20,6;72,7;76,1;68,9;1,1;935,6;
2023/05/14;1500;0,7;18,8;21,3;16,4;65,5;71,0;60,8;0,6;943,1;
2023/05/14;1800;0,6;22,1;23,8;19,6;70,6;76,6;65,1;1,3;941,3;
2023/05/14;2100;0,6;23,4;25,3;21,6;71,5;75,6;66,3;3,7;941,0;
2023/05/15;0000;0,6;18,9;21,5;16,2;81,0;85,8;75,8;0,8;939,2;
2023/05/15;0300;0,1;22,7;24,9;21,2;69,8;75,7;61,0;0,4;931,2;
2023/05/15;0600;0,1;18,3;21,3;16,3;68,7;74,3;64,3;3,4;947,0;
2023/05/15;0900;0,2;22,4;25,1;20,1;51,3;55,1;44,7;0,7;938,5;
2023/05/15;1200;0,3;20,9;23,5;19,3;69,2;75,3;64,7;0,3;944,0;
2023/05/15;1500;0,6;21,8;24,1;20,1;54,3;60,2;50,3;1,8;937,0;
2023/05/15;1800;0,0;21,8;23,5;19,1;67,6;72,3;64,2;0,3;940,6;
2023/05/15;2100;0,4;26,3;27,6;24,7;69,7;75,2;64,4;0,9;940,2;
2023/05/16;0000;0,1;15,7;18,3;12,7;75,9;80,3;70,6;0,7;942,7;
2023/05/16;0300;0,1;23,7;25,9;22,3;88,8;94,4;83,9;0,7;940,4;
2023/05/16;0600;0,1;29,4;31,0;27,7;67,4;71,7;62,4;0,1;938,4;
2023/05/16;0900;0,6;21,3;22,5;19,5;69,0;73,7;64,3;6,1;944,6;
2023/05/16;1200;0,9;20,5;23,0;17,5;64,8;70,2;59,6;2,9;940,3;
2023/05/16;1500;0,4;17,1;19,5;15,3;79,3;84,3;73,2;3,2;942,6;
2023/05/16;1800;0,3;21,6;23,4;19,4;75,6;80,6;69,8;0,2;945,7;
2023/05/16;2100;0,0;22,8;24,7;20,3;82,6;88,2;79,2;0,4;936,2;
2023/05/17;0000;0,5;25,1;26,9;23,1;65,9;71,8;60,4;0,6;944,6;
2023/05/17;0300;0,0;23,8;25,9;19,9;58,7;63,4;53,7;4,9;946,4;
2023/05/17;0600;0,7;21,2;23,8;19,5;73,8;79,7;69,4;6,1;944,0;
2023/05/17;0900;0,1;26,4;28,4;24,9;67,7;72,6;61,7;0,1;935,6;
2023/05/17;1200;0,4;24,0;26,3;21,7;79,9;85,2;75,4;5,9;939,8;
2023/05/17;1500;0,0;22,2;24,0;20,9;71,1;76,4;66,1;0,1;940,3;
2023/05/17;1800;0,0;19,3;20,1;17,4;59,3;64,7;55,4;1,1;936,3;
2023/05/17;2100;0,6;25,0;26,4;24,2;60,2;66,7;55,5;1,4;945,4;
2023/05/18;0000;0,1;19,5;21,6;17,1;59,9;63,9;55,2;2,5;945,7;
2023/05/18;0300;0,6;24,9;26,9;22,7;75,8;81,7;70,3;0,1;937,1;
2023/05/18;0600;0,1;17,1;19,2;14,5;80,6;85,9;76,1;2,4;936,9;
2023/05/18;0900;0,1;17,7;20,2;16,5;73,3;80,6;67,9;1,1;935,2;
2023/05/18;1200;1,5;19,3;20,9;17,7;71,1;73,3;67,3;0,1;942,9;
2023/05/18;1500;0,1;28,3;30,5;26,7;76,8;82,9;72,6;2,2;935,7;
2023/05/18;1800;0,5;27,3;29,6;24,7;78,1;84,1;74,2;0,1;943,6;
2023/05/18;2100;0,3;25,8;27,7;24,8;59,5;62,9;54,9;1,2;933,0;
2023/05/19;0000;0,1;24,5;26,8;21,9;59,7;63,8;54,6;0,3;943,1;
2023/05/19;0300;0,2;24,8;27,1;22,2;48,7;55,7;42,9;0,5;938,2;
2023/05/19;0600;0,3;19,6;22,2;17,3;64,8;68,4;60,0;3,4;933,0;
2023/05/19;0900;0,1;20,4;22,9;18,5;69,6;76,5;65,7;0,3;945,6;
2023/05/19;1200;0,1;22,6;24,8;20,3;68,7;74,4;63,6;0,9;943,2;
2023/05/19;1500;0,0;22,9;24,6;21,6;65,3;68,3;59,3;2,8;939,4;
2023/05/19;1800;0,5;27,3;29,7;25,5;67,3;71,7;62,4;3,7;938,7;
2023/05/19;2100;0,0;26,4;27,4;24,7;75,5;81,9;70,3;4,2;947,5;
2023/05/20;0000;0,1;27,1;28,9;25,5;63,1;66,7;59,3;0,8;945,1;
2023/05/20;0300;0,1;20,7;22,0;18,9;72,0;76,7;67,2;4,0;930,9;
2023/05/20;0600;0,1;18,1;20,0;16,3;71,0;78,6;66,7;4,4;938,1;
2023/05/20;0900;0,3;25,8;27,9;23,0;69,6;76,0;64,9;6,4;936,6;
2023/05/20;1200;0,4;18,0;20,1;16,4;76,5;80,8;71,9;0,7;942,1;
2023/05/20;1500;0,1;28,8;31,4;27,0;57,6;62,0;52,8;0,1;931,0;
2023/05/20;1800;1,2;19,5;22,0;17,9;63,0;68,5;58,5;1,4;936,9;
2023/05/20;2100;0,0;24,3;26,6;22,1;82,1;88,0;77,4;0,4;936,2;
2023/05/21;0000;0,3;22,5;24,5;20,5;65,5;70,5;58,9;5,4;946,2;
2023/05/21;0300;0,2;24,2;26,0;22,2;77,2;82,4;71,8;0,1;933,7;
2023/05/21;0600;0,1;25,4;28,3;23,9;65,0;70,4;57,9;1,1;940,8;
2023/05/21;0900;0,2;18,0;20,3;15,6;68,2;72,8;63,9;0,5;940,3;
2023/05/21;1200;0,3;19,8;21,9;17,6;81,3;85,3;76,6;3,7;936,7;
2023/05/21;1500;0,1;18,0;20,9;16,8;60,0;65,2;54,0;2,4;935,6;
2023/05/21;1800;0,9;24,4;26,8;22,8;77,0;81,0;74,5;0,8;943,8;
2023/05/21;2100;0,2;25,2;26,7;23,2;66,5;71,5;59,2;0,3;939,0;
2023/05/22;0000;0,1;24,5;26,7;22,0;84,8;91,6;80,6;1,7;945,5;
2023/05/22;0300;0,4;17,4;18,6;15,5;77,4;81,5;72,9;0,1;935,8;
2023/05/22;0600;0,1;22,4;24,9;20,4;65,0;71,5;59,0;0,6;938,0;
2023/05/22;0900;0,0;24,9;25,6;22,2;67,1;70,9;62,0;0,2;941,4;
2023/05/22;1200;0,1;24,6;27,2;22,4;74,0;79,1;68,3;0,3;932,2;
2023/05/22;1500;0,1;27,0;28,7;24,5;80,1;83,6;75,0;1,0;943,3;
2023/05/22;1800;0,2;26,5;28,8;24,5;61,6;65,6;56,4;0,0;937,7;
2023/05/22;2100;0,1;22,7;24,9;20,9;83,5;87,7;79,4;2,2;942,1;
2023/05/23;0000;0,4;21,0;22,2;19,3;76,4;80,1;72,5;0,8;945,0;
2023/05/23;0300;0,5;15,7;16,8;13,7;57,1;63,3;54,3;1,6;936,2;
2023/05/23;0600;0,0;22,0;24,2;19,9;77,5;82,8;71,8;0,2;943,8;
2023/05/23;0900;0,4;25,3;26,2;24,1;75,4;82,4;70,1;2,1;938,7;
2023/05/23;1200;0,0;24,0;26,0;22,0;72,1;78,4;66,7;0,2;942,2;
2023/05/23;1500;0,6;24,9;26,9;22,8;85,7;90,1;81,3;3,2;935,7;
2023/05/23;1800;0,2;16,2;18,7;14,7;73,6;78,7;71,4;1,1;945,9;
2023/05/23;2100;0,7;16,4;19,0;15,3;52,5;57,8;47,5;0,1;931,2;
2023/05/24;0000;0,0;18,4;20,6;16,6;75,0;79,7;69,0;0,5;934,3;
2023/05/24;0300;0,0;23,8;25,2;21,6;75,1;79,0;69,7;5,1;942,8;
2023/05/24;0600;1,1;23,5;25,1;21,7;83,7;87,8;78,6;0,1;939,0;
2023/05/24;0900;0,3;23,0;25,7;21,3;72,9;78,6;68,2;8,6;935,8;
