REGIAO: Sudeste;
UF: SP;
ESTACAO: A711;
NOME: SAO PAULO - MIRANTE;
CODIGO (WMO): A711;
LATITUDE: -23.496;
LONGITUDE: -46.62;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2023/04/18;0600;0,1;24,0;26,4;22,1;60,7;63,9;54,8;0,9;935,7;
2023/04/18;0900;0,4;23,3;26,3;21,4;63,4;69,0;59,8;1,5;934,8;
2023/04/18;1200;0,1;24,6;27,8;22,9;72,2;74,9;67,2;0,1;938,7;
2023/04/18;1500;0,0;25,4;27,3;23,2;65,0;71,2;59,5;1,5;943,5;
2023/04/18;1800;0,6;23,2;25,0;21,3;74,0;81,0;68,8;1,2;937,5;
2023/04/18;2100;0,1;23,2;26,1;21,0;79,7;84,5;75,1;0,1;940,6;
2023/04/19;0000;0,3;19,9;21,7;18,1;76,0;81,6;71,3;0,5;937,3;
2023/04/19;0300;0,7;21,1;22,6;18,9;85,2;89,4;82,0;3,3;929,4;
2023/04/19;0600;0,0;25,9;27,1;23,0;61,7;66,8;55,8;3,7;936,1;
2023/04/19;0900;0,0;23,7;26,1;21,6;69,2;74,1;66,5;0,3;942,2;
2023/04/19;1200;0,5;24,9;26,6;22,4;63,3;69,3;59,8;0,5;937,1;
2023/04/19;1500;0,3;13,8;16,3;12,0;68,2;73,9;63,0;1,2;941,8;
2023/04/19;1800;0,4;23,8;26,5;22,1;67,6;72,1;63,3;0,7;937,9;
2023/04/19;2100;0,3;23,6;25,0;22,0;81,2;86,8;76,3;0,3;937,4;
2023/04/20;0000;0,7;17,3;19,9;14,6;68,7;73,6;63,2;2,2;936,3;
2023/04/20;0300;0,1;25,4;27,9;23,0;61,9;65,6;56,8;0,5;943,8;
2023/04/20;0600;0,1;28,0;30,0;26,3;52,9;59,1;46,4;0,9;950,7;
2023/04/20;0900;0,3;25,5;26,9;23,3;72,6;76,5;66,4;0,5;946,0;
2023/04/20;1200;0,3;20,0;21,9;18,2;67,4;73,6;61,5;3,6;938,6;
2023/04/20;1500;0,4;25,8;28,3;24,7;78,3;83,3;73,2;0,9;936,0;
2023/04/20;1800;0,1;18,1;20,3;16,5;77,0;80,6;73,0;6,8;938,2;
2023/04/20;2100;0,1;24,4;26,0;22,2;78,8;84,0;74,0;0,5;943,3;
2023/04/21;0000;1,1;18,2;21,0;15,9;59,2;63,6;54,0;1,2;937,1;
2023/04/21;0300;0,1;25,2;26,7;22,6;70,3;73,9;65,2;0,1;935,8;
2023/04/21;0600;0,0;23,7;26,4;22,6;74,9;79,8;70,7;0,4;945,1;
2023/04/21;0900;0,2;22,6;24,8;20,2;73,3;80,8;66,9;3,5;931,1;
2023/04/21;1200;0,8;20,2;21,6;17,5;60,0;65,0;53,9;0,0;941,3;
2023/04/21;1500;0,1;19,5;21,4;17,7;64,9;70,9;60,9;2,4;941,1;
2023/04/21;1800;1,5;21,6;23,4;19,3;58,9;65,5;53,2;5,2;932,9;
2023/04/21;2100;0,4;20,1;22,4;17,6;63,9;68,3;58,3;0,5;937,5;
2023/04/22;0000;0,6;22,7;26,0;21,3;57,1;61,4;50,5;3,3;942,8;
2023/04/22;0300;0,0;19,6;21,8;17,4;78,4;83,4;74,1;5,9;937,8;
2023/04/22;0600;0,3;24,2;25,4;22,3;82,0;86,9;75,3;3,1;940,5;
2023/04/22;0900;0,1;25,8;27,8;24,4;74,2;79,4;68,6;4,6;944,2;
2023/04/22;1200;0,3;19,1;21,1;17,8;57,0;61,0;52,3;2,1;938,7;
2023/04/22;1500;0,6;23,4;24,9;21,2;74,7;78,0;69,2;4,0;941,8;
2023/04/22;1800;0,1;18,8;21,6;16,5;66,1;71,1;61,8;0,4;949,4;
2023/04/22;2100;0,0;18,0;19,9;16,4;68,4;74,3;63,1;3,5;941,3;
2023/04/23;0000;0,5;21,3;23,2;19,0;72,8;78,7;67,5;1,0;928,3;
2023/04/23;0300;0,3;22,2;25,3;20,1;77,3;80,6;70,9;6,1;949,2;
2023/04/23;0600;0,0;19,6;21,6;17,5;66,3;71,6;60,5;9,8;942,9;
2023/04/23;0900;0,1;21,1;23,3;19,4;80,9;85,6;75,3;1,0;932,7;
2023/04/23;1200;0,0;22,8;24,5;20,4;79,8;85,5;75,7;1,8;934,5;
2023/04/23;1500;0,1;19,0;20,9;17,2;66,1;71,0;59,4;3,4;946,7;
2023/04/23;1800;0,0;19,3;21,9;17,9;66,0;71,7;61,3;6,7;945,0;
2023/04/23;2100;0,1;19,8;21,6;18,6;72,6;75,0;68,8;4,5;943,3;
2023/04/24;0000;0,2;20,1;21,7;18,5;75,5;78,7;70,1;3,5;943,8;
2023/04/24;0300;0,1;22,8;25,4;19,7;78,0;80,7;74,9;8,1;940,0;
2023/04/24;0600;0,4;17,6;19,8;15,7;81,9;87,6;77,7;3,9;939,9;
2023/04/24;0900;0,5;20,4;22,8;18,5;76,4;81,2;71,7;5,4;948,2;
2023/04/24;1200;0,2;25,0;27,2;22,4;67,3;74,3;61,2;0,6;936,3;
2023/04/24;1500;0,1;21,6;24,2;20,0;70,7;77,3;66,5;1,3;935,2;
2023/04/24;1800;0,1;18,9;20,4;18,0;67,6;72,7;63,1;1,3;950,1;
2023/04/24;2100;0,2;21,1;23,5;18,6;66,7;71,6;60,8;2,4;937,1;
2023/04/25;0000;0,0;26,6;29,1;24,3;73,1;79,0;68,1;5,4;936,6;
2023/04/25;0300;0,3;17,1;18,8;14,7;66,0;69,0;61,4;0,4;943,7;
2023/04/25;0600;0,1;20,5;22,6;18,0;80,6;87,3;74,7;1,8;935,5;
2023/04/25;0900;0,3;28,2;30,2;26,4;61,7;67,4;56,6;0,1;935,2;
2023/04/25;1200;0,4;24,8;26,5;22,2;73,3;78,2;69,0;2,5;943,3;
2023/04/25;1500;0,5;23,0;24,6;21,2;66,4;70,1;61,0;1,6;939,6;
2023/04/25;1800;0,0;16,7;18,6;14,9;77,9;81,7;72,9;1,0;941,6;
2023/04/25;2100;0,1;21,7;23,2;20,2;59,7;64,8;54,6;2,2;934,2;
2023/04/26;0000;0,0;19,9;22,1;17,3;79,4;85,0;76,4;1,2;941,3;
2023/04/26;0300;0,1;15,7;17,4;14,1;72,0;77,0;69,0;2,2;936,7;
2023/04/26;0600;0,0;26,4;29,3;24,7;70,7;77,6;65,2;5,7;942,6;
2023/04/26;0900;0,9;19,0;21,3;17,3;76,4;81,0;71,6;0,5;936,3;
2023/04/26;1200;0,3;17,2;19,3;15,5;68,2;74,2;64,4;1,4;935,0;
2023/04/26;1500;0,1;14,1;17,1;11,9;74,9;80,2;71,1;1,4;937,4;
2023/04/26;1800;0,6;25,7;27,8;23,5;64,0;67,3;56,7;1,6;942,6;
2023/04/26;2100;0,7;23,8;26,4;22,5;59,4;62,7;54,7;3,6;943,8;
2023/04/27;0000;2,5;19,8;21,9;17,3;45,0;50,3;37,6;3,0;937,8;
2023/04/27;0300;0,2;20,9;22,4;18,7;80,4;85,1;76,7;0,1;945,2;
2023/04/27;0600;0,2;27,1;29,2;24,6;76,9;81,3;74,2;2,5;945,1;
2023/04/27;0900;0,2;23,4;25,7;21,8;60,9;64,7;55,4;1,6;935,2;
2023/04/27;1200;0,4;20,9;22,6;18,0;60,3;65,8;52,5;5,6;940,6;
2023/04/27;1500;0,2;24,4;25,7;21,9;60,3;64,3;56,1;0,3;939,0;
2023/04/27;1800;0,6;22,5;25,1;20,9;75,6;80,0;70,8;2,0;941,5;
2023/04/27;2100;0,1;21,8;23,5;20,3;86,2;91,4;80,0;5,4;941,0;
2023/04/28;0000;0,0;17,4;20,2;15,9;72,8;74,4;66,9;2,0;945,0;
2023/04/28;0300;0,4;21,8;23,6;19,5;64,4;68,7;59,2;2,6;937,9;
2023/04/28;0600;0,4;27,1;29,2;25,1;59,2;64,1;56,4;6,8;942,2;
2023/04/28;0900;0,2;18,5;19,4;16,7;69,6;73,3;63,8;2,0;926,8;
2023/04/28;1200;0,1;18,5;20,0;16,6;67,0;71,4;61,5;2,3;936,1;
2023/04/28;1500;0,1;21,0;23,4;18,9;72,3;77,6;67,7;1,8;949,5;
2023/04/28;1800;0,5;27,8;29,2;25,5;65,9;73,5;60,7;0,6;935,5;
2023/04/28;2100;0,4;21,0;24,0;19,3;83,5;87,9;78,0;1,3;940,4;
2023/04/29;0000;0,2;17,9;19,8;16,4;60,6;64,8;54,9;0,6;936,8;
2023/04/29;0300;0,9;25,8;27,6;23,8;71,3;76,0;67,5;1,5;941,3;
2023/04/29;0600;0,1;20,9;22,3;19,4;70,1;74,2;65,1;2,1;936,3;
2023/04/29;0900;1,2;24,8;25,7;22,6;81,4;87,1;77,1;1,2;944,3;
2023/04/29;1200;0,5;28,2;30,8;27,4;72,5;76,9;68,7;0,6;941,4;
2023/04/29;1500;0,1;22,6;25,9;20,7;70,3;73,5;64,8;2,4;942,7;
2023/04/29;1800;0,7;20,8;22,6;18,6;71,9;76,8;67,0;0,3;938,4;
2023/04/29;2100;0,9;22,2;23,8;20,7;71,0;75,8;65,6;0,4;932,8;
2023/04/30;0000;0,3;22,4;24,1;19,8;59,8;64,9;54,3;0,5;939,3;
2023/04/30;0300;0,5;25,1;27,5;23,9;67,2;73,3;61,6;6,0;941,2;
2023/04/30;0600;0,2;20,8;23,3;19,4;73,3;78,0;67,7;1,5;937,7;
2023/04/30;0900;0,1;25,4;27,3;24,3;63,1;67,8;57,8;2,4;937,1;
2023/04/30;1200;0,2;24,4;26,0;22,8;60,1;64,9;55,3;2,6;950,6;
2023/04/30;1500;0,2;21,0;23,1;19,5;68,2;70,9;64,5;1,8;943,7;
2023/04/30;1800;0,2;24,5;26,2;22,7;72,8;76,5;66,9;3,3;939,9;
2023/04/30;2100;0,4;13,7;15,7;11,9;59,7;65,7;56,4;1,3;944,0;
2023/05/01;0000;0,3;27,4;29,9;24,6;72,9;79,8;68,3;4,4;942,7;
2023/05/01;0300;0,2;19,8;21,6;17,8;70,6;76,2;65,2;0,2;936,3;
2023/05/01;0600;0,0;21,7;22,4;19,6;73,3;79,0;68,1;1,0;951,0;
2023/05/01;0900;0,1;20,4;22,3;18,6;61,2;66,8;57,3;9,1;941,0;
2023/05/01;1200;0,0;24,7;26,3;23,1;81,8;88,2;77,0;2,8;944,0;
2023/05/01;1500;0,1;22,3;22,8;19,2;68,6;74,6;61,7;3,2;940,9;
2023/05/01;1800;0,3;23,8;26,1;22,4;75,1;78,8;69,9;3,0;942,2;
2023/05/01;2100;0,3;17,7;19,7;16,6;69,3;73,2;62,5;2,0;935,1;
2023/05/02;0000;0,4;14,7;17,3;12,6;60,0;64,8;55,6;0,5;937,1;
2023/05/02;0300;1,8;24,1;26,1;22,2;58,0;62,4;55,2;4,8;951,0;
2023/05/02;0600;0,0;19,7;20,8;17,6;70,7;75,5;64,7;2,4;941,2;
2023/05/02;0900;0,0;22,5;24,8;20,6;57,4;62,7;52,4;2,3;944,0;
2023/05/02;1200;0,2;22,9;25,1;20,5;85,2;88,9;79,4;0,4;936,9;
2023/05/02;1500;0,0;20,1;22,0;17,4;52,0;56,2;47,1;0,3;939,0;
2023/05/02;1800;0,0;13,7;15,8;12,2;74,1;79,2;68,4;2,7;942,9;
2023/05/02;2100;0,0;25,9;28,2;24,2;59,1;61,9;55,3;0,2;949,0;
2023/05/03;0000;0,9;19,6;21,9;18,0;67,1;70,9;62,2;7,8;941,7;
2023/05/03;0300;0,8;19,1;21,0;16,5;80,4;86,7;74,9;2,3;950,6;
2023/05/03;0600;0,1;18,8;21,3;16,4;77,3;80,0;73,0;2,8;942,6;
2023/05/03;0900;0,3;21,6;24,0;18,7;61,7;67,4;56,5;4,1;937,5;
2023/05/03;1200;1,3;20,8;22,9;19,3;78,9;83,3;74,9;2,1;946,6;
2023/05/03;1500;0,0;17,0;19,2;14,7;64,9;69,6;60,2;1,2;940,4;
2023/05/03;1800;0,2;19,5;22,2;17,1;65,9;69,6;58,9;3,0;949,4;
2023/05/03;2100;0,9;18,7;20,1;15,9;67,1;72,5;62,6;0,2;941,8;
2023/05/04;0000;0,4;21,2;23,7;19,0;68,9;74,3;62,6;2,0;941,0;
2023/05/04;0300;0,4;27,4;29,1;24,1;67,4;72,3;60,9;0,5;939,5;
2023/05/04;0600;0,5;23,4;25,6;20,6;58,9;64,7;53,8;0,2;935,3;
2023/05/04;0900;0,2;28,4;30,3;26,9;74,3;79,1;71,6;1,9;938,7;
2023/05/04;1200;0,5;19,7;22,1;17,5;68,3;71,4;65,1;0,5;942,3;
2023/05/04;1500;0,3;20,6;23,5;19,4;69,8;74,0;65,0;0,4;929,9;
2023/05/04;1800;0,0;25,8;27,7;24,2;66,6;70,8;61,6;0,4;941,3;
2023/05/04;2100;0,6;24,0;25,9;22,2;67,8;74,6;63,5;0,0;936,1;
2023/05/05;0000;0,2;16,5;18,3;14,6;78,4;85,3;73,6;0,7;944,6;
2023/05/05;0300;0,0;21,0;23,4;19,1;75,8;82,7;70,9;1,1;938,6;
2023/05/05;0600;0,1;21,1;23,0;19,4;78,2;83,8;73,3;1,6;943,3;
2023/05/05;0900;0,4;20,3;21,6;17,6;66,6;70,6;63,4;1,3;944,5;
2023/05/05;1200;0,0;23,1;25,0;21,3;72,2;78,9;68,2;3,9;941,0;
2023/05/05;1500;0,4;22,6;24,4;20,7;71,7;76,9;65,9;2,8;931,0;
2023/05/05;1800;0,1;21,3;22,7;19,3;68,3;73,0;65,1;1,4;945,3;
2023/05/05;2100;0,3;17,3;19,4;15,2;62,1;66,7;57,7;1,2;940,6;
2023/05/06;0000;0,3;18,8;20,6;17,0;61,3;65,7;56,7;1,1;939,0;
2023/05/06;0300;0,4;23,5;26,3;21,6;66,8;71,6;58,6;1,7;944,3;
2023/05/06;0600;0,1;22,9;25,0;20,5;74,9;79,4;70,4;0,3;952,1;
2023/05/06;0900;0,5;24,1;26,4;21,7;60,1;65,8;55,6;0,9;937,9;
2023/05/06;1200;0,2;22,5;24,4;20,8;56,7;61,5;53,2;1,5;946,0;
2023/05/06;1500;0,8;21,9;24,1;19,7;62,8;68,7;58,0;0,8;938,0;
2023/05/06;1800;0,6;25,4;28,5;23,6;68,9;73,6;65,3;0,9;942,1;
2023/05/06;2100;0,3;29,0;30,6;27,2;70,0;75,4;65,5;2,2;938,7;
2023/05/07;0000;1,3;23,5;26,0;21,2;66,0;71,7;59,6;1,9;948,1;
2023/05/07;0300;1,1;26,2;28,5;24,2;72,4;78,0;67,8;2,3;945,9;
2023/05/07;0600;0,8;22,0;24,3;19,9;85,1;89,5;79,1;0,2;941,6;
2023/05/07;0900;0,4;24,8;27,0;22,3;69,6;75,7;64,9;0,2;940,2;
2023/05/07;1200;1,2;18,9;22,0;16,9;71,3;77,2;65,6;0,4;937,0;
2023/05/07;1500;0,0;25,7;28,1;24,8;75,3;78,0;71,3;0,2;939,9;
2023/05/07;1800;0,5;25,3;27,8;23,8;65,7;69,8;60,2;1,5;939,5;
2023/05/07;2100;0,2;21,1;23,2;18,8;73,2;78,8;68,5;1,0;940,8;
2023/05/08;0000;0,3;15,8;18,1;13,9;72,9;78,7;67,4;3,1;933,9;
2023/05/08;0300;0,7;30,8;32,2;28,3;67,5;73,2;62,4;0,9;938,5;
2023/05/08;0600;0,2;21,4;22,6;19,2;78,3;83,9;73,2;0,5;939,3;
2023/05/08;0900;0,6;16,3;17,5;15,2;73,9;78,8;68,6;6,4;947,8;
2023/05/08;1200;0,7;20,8;22,3;18,4;68,2;74,0;62,7;0,0;935,2;
2023/05/08;1500;0,1;20,3;21,9;18,2;82,2;87,5;76,5;2,3;949,5;
2023/05/08;1800;0,3;19,0;20,6;17,4;58,5;63,4;54,2;1,9;939,1;
2023/05/08;2100;0,6;20,3;21,8;18,3;81,1;86,8;75,1;1,4;942,7;
2023/05/09;0000;0,1;17,9;19,3;16,0;68,3;73,8;64,5;2,4;938,4;
2023/05/09;0300;0,1;28,4;30,4;26,4;71,6;76,4;64,9;1,5;939,2;
2023/05/09;0600;1,0;21,1;23,7;19,9;60,5;66,6;55,1;2,0;936,1;
2023/05/09;0900;0,2;16,2;17,7;15,2;70,8;76,0;65,6;3,7;929,4;
2023/05/09;1200;0,2;20,4;21,9;17,9;74,5;78,6;68,5;0,8;951,4;
2023/05/09;1500;0,2;19,8;20,7;16,9;80,1;85,0;74,3;2,9;934,7;
2023/05/09;1800;0,5;23,0;24,8;20,4;75,1;81,4;70,1;0,4;943,7;
2023/05/09;2100;0,1;25,9;27,9;23,7;67,2;72,3;61,1;1,1;932,7;
2023/05/10;0000;0,7;22,0;24,2;21,2;59,2;64,4;56,3;2,5;941,9;
2023/05/10;0300;0,1;19,8;22,5;17,6;69,6;73,9;63,5;2,1;944,8;
2023/05/10;0600;0,1;21,5;23,3;19,5;75,9;83,1;71,8;7,8;931,0;
2023/05/10;0900;0,2;22,2;24,7;20,0;65,7;68,8;58,9;2,0;930,4;
2023/05/10;1200;0,1;15,9;17,5;13,2;58,2;61,3;54,8;3,5;941,8;
2023/05/10;1500;0,4;18,6;21,4;16,9;68,4;73,4;62,4;1,4;944,9;
2023/05/10;1800;0,1;25,0;26,6;23,4;64,8;68,9;60,7;10,2;939,3;
2023/05/10;2100;0,2;19,1;20,4;17,2;75,8;81,6;68,3;0,9;934,8;
2023/05/11;0000;0,2;21,1;23,4;18,9;82,8;86,6;77,5;1,4;944,4;
2023/05/11;0300;0,3;26,9;29,1;24,4;59,5;64,7;54,4;0,9;940,9;
2023/05/11;0600;0,2;26,8;28,8;24,6;68,8;72,3;65,1;1,7;934,2;
2023/05/11;0900;0,1;21,1;24,0;19,7;90,6;97,0;86,8;0,6;946,0;
2023/05/11;1200;0,8;23,0;25,5;21,0;68,7;73,1;63,5;2,6;944,9;
2023/05/11;1500;0,1;19,5;21,8;17,4;72,7;79,5;67,8;0,4;938,2;
2023/05/11;1800;0,2;22,8;23,5;21,6;65,5;69,4;59,4;3,5;940,7;
2023/05/11;2100;0,1;21,9;23,1;20,5;54,3;58,5;48,1;0,3;943,6;
2023/05/12;0000;0,2;18,6;20,9;15,7;84,1;90,2;80,3;0,0;932,5;
2023/05/12;0300;0,3;25,0;26,6;21,7;63,9;69,4;60,6;0,9;934,0;
2023/05/12;0600;0,1;21,2;22,9;18,3;57,2;63,9;52,4;2,5;944,8;
2023/05/12;0900;0,3;22,7;23,7;21,9;82,9;85,5;77,6;0,9;934,9;
2023/05/12;1200;0,1;21,5;23,1;19,5;87,4;92,6;83,0;1,8;943,2;
2023/05/12;1500;0,4;24,9;26,7;22,9;72,2;77,3;66,3;6,9;944,5;
2023/05/12;1800;0,0;21,2;22,8;19,7;64,0;67,8;57,7;2,2;940,6;
2023/05/12;2100;0,0;21,7;24,0;19,3;80,3;84,2;76,7;3,1;944,7;
2023/05/13;0000;0,4;19,9;21,7;17,9;72,7;77,0;66,4;1,7;943,7;
2023/05/13;0300;0,3;24,3;26,9;21,8;82,8;85,7;78,4;0,7;934,6;
2023/05/13;0600;0,2;28,0;29,8;26,0;73,1;77,4;67,9;2,3;937,2;
2023/05/13;0900;0,3;20,5;22,3;18,4;61,4;66,4;56,8;5,7;941,6;
2023/05/13;1200;0,8;23,7;25,2;21,7;70,9;75,7;66,4;1,0;936,7;
2023/05/13;1500;0,0;22,4;24,8;20,0;62,8;68,0;57,7;0,0;941,3;
2023/05/13;1800;0,2;24,2;25,9;21,7;66,2;71,4;61,4;3,3;943,6;
2023/05/13;2100;0,2;19,6;21,5;17,3;57,3;61,9;53,0;0,8;933,1;
2023/05/14;0000;0,3;19,7;20,7;17,3;65,1;69,5;58,9;0,3;942,7;
2023/05/14;0300;0,3;24,0;25,0;21,6;66,5;71,3;60,6;0,9;941,7;
2023/05/14;0600;0,3;22,2;24,5;20,8;69,6;74,3;65,6;0,4;939,5;
2023/05/14;0900;0,6;23,5;25,1;21,8;70,8;76,5;65,7;0,3;937,8;
2023/05/14;1200;0,5;26,1;27,7;24,6;77,6;84,5;71,7;0,7;932,8;
2023/05/14;1500;0,4;18,0;20,4;16,1;76,6;82,1;71,7;0,2;938,3;
2023/05/14;1800;0,1;18,2;20,5;16,9;88,9;95,0;84,6;2,5;946,4;
2023/05/14;2100;0,2;23,1;25,8;21,7;78,5;81,6;73,6;0,1;929,6;
2023/05/15;0000;0,1;25,6;27,3;22,9;82,0;86,2;75,4;1,1;939,4;
2023/05/15;0300;0,1;21,3;23,0;19,7;73,7;77,1;68,2;0,6;939,0;
2023/05/15;0600;0,5;18,3;20,7;16,5;59,0;64,6;53,5;0,5;939,0;
2023/05/15;0900;0,0;24,4;25,7;22,0;74,8;81,6;70,0;4,4;939,2;
2023/05/15;1200;0,4;22,3;24,5;20,3;74,9;79,4;69,3;2,5;941,4;
2023/05/15;1500;0,2;23,1;25,0;21,2;80,4;84,5;76,4;0,5;942,1;
2023/05/15;1800;0,1;20,8;22,5;18,1;70,5;73,6;66,8;4,0;949,3;
2023/05/15;2100;0,1;18,9;21,4;16,4;57,5;61,9;51,2;0,1;946,5;
2023/05/16;0000;0,6;18,6;21,3;16,3;58,5;63,4;52,5;5,0;939,3;
2023/05/16;0300;0,4;23,8;25,6;21,8;73,5;78,8;68,7;1,8;937,7;
2023/05/16;0600;0,3;23,6;24,8;22,1;64,4;67,0;58,1;0,3;938,7;
2023/05/16;0900;0,7;21,9;23,7;20,5;84,2;88,0;79,9;0,5;946,9;
2023/05/16;1200;0,1;23,8;26,5;21,7;62,6;66,0;57,2;2,0;938,3;
2023/05/16;1500;0,6;20,8;22,1;17,6;54,0;59,1;49,5;1,4;935,6;
2023/05/16;1800;0,1;28,2;30,3;26,4;65,2;69,0;58,7;3,9;941,9;
2023/05/16;2100;0,6;20,4;23,1;18,1;78,3;83,7;73,3;2,8;941,8;
2023/05/17;0000;0,9;22,5;24,6;20,6;70,4;75,1;65,9;0,5;936,1;
2023/05/17;0300;0,2;23,3;25,4;21,7;79,7;84,6;73,2;0,8;942,2;
2023/05/17;0600;0,0;17,7;19,5;15,8;78,6;84,0;73,7;1,1;939,5;
2023/05/17;0900;0,1;23,2;25,5;20,7;76,3;81,1;72,5;0,6;936,5;
2023/05/17;1200;0,0;16,5;18,2;14,7;54,1;58,7;49,5;3,2;946,1;
2023/05/17;1500;0,3;25,1;27,0;23,0;71,4;75,2;66,8;0,1;935,3;
2023/05/17;1800;0,2;15,8;18,0;13,2;85,0;88,5;81,9;2,8;938,7;
2023/05/17;2100;0,0;19,4;20,9;17,4;87,5;92,4;82,0;0,9;934,8;
2023/05/18;0000;0,7;21,5;23,6;19,5;66,1;72,6;61,4;0,5;937,8;
2023/05/18;0300;0,1;24,7;25,8;23,0;78,9;84,2;74,9;1,5;936,2;
2023/05/18;0600;0,1;22,8;25,1;20,9;73,4;80,3;68,5;0,6;941,8;
2023/05/18;0900;0,3;21,1;23,0;18,3;67,2;71,5;61,8;1,6;944,4;
2023/05/18;1200;0,2;27,2;29,1;25,2;65,6;69,3;59,2;0,4;941,3;
2023/05/18;1500;0,1;26,1;28,6;24,0;64,8;67,0;61,4;2,8;938,9;
2023/05/18;1800;0,5;22,4;24,3;20,6;69,7;75,2;65,1;0,0;941,0;
2023/05/18;2100;0,0;22,6;24,0;19,9;82,4;85,6;77,5;6,2;937,7;
2023/05/19;0000;0,3;23,0;26,0;20,8;60,3;63,5;54,1;5,7;942,3;
2023/05/19;0300;0,4;23,1;25,0;20,8;68,4;73,4;63,8;3,5;932,9;
2023/05/19;0600;0,2;20,7;22,6;19,4;69,6;73,1;65,0;0,2;941,7;
2023/05/19;0900;0,0;24,9;27,1;23,6;87,6;93,0;81,5;1,3;946,9;
2023/05/19;1200;0,1;24,0;26,5;21,7;79,2;85,3;73,2;1,9;942,9;
2023/05/19;1500;0,9;21,7;22,5;19,6;69,7;73,8;65,4;0,6;934,9;
2023/05/19;1800;0,0;21,5;22,5;19,9;79,5;85,1;75,6;2,0;943,0;
2023/05/19;2100;0,4;25,6;28,5;23,8;70,4;75,1;65,1;0,9;940,1;
2023/05/20;0000;0,3;19,3;21,3;17,0;64,0;68,2;57,9;1,7;943,8;
2023/05/20;0300;0,6;19,1;20,4;17,9;59,4;65,1;53,8;1,9;936,7;
2023/05/20;0600;0,3;26,0;28,6;24,2;74,6;79,4;69,8;6,3;933,9;
2023/05/20;0900;0,5;17,2;19,2;13,8;68,0;71,9;63,2;0,9;941,4;
2023/05/20;1200;0,9;23,9;26,4;22,5;75,0;80,2;70,3;2,1;941,4;
2023/05/20;1500;0,3;27,2;28,5;25,0;67,2;74,0;62,3;0,4;945,8;
2023/05/20;1800;0,0;21,1;23,6;19,1;72,4;78,5;68,4;0,4;943,5;
2023/05/20;2100;0,9;27,8;29,8;25,2;73,2;77,2;67,9;2,7;943,2;
2023/05/21;0000;0,2;20,5;23,1;18,3;60,7;65,4;55,6;3,1;950,5;
2023/05/21;0300;0,5;28,2;30,4;25,3;65,8;71,0;62,1;1,2;943,1;
2023/05/21;0600;0,2;23,9;25,7;22,2;86,0;89,8;82,2;0,0;933,2;
2023/05/21;0900;0,0;25,8;28,0;22,3;82,6;86,4;76,9;0,7;937,5;
2023/05/21;1200;0,7;19,7;21,4;18,0;63,7;68,0;57,1;3,4;943,0;
2023/05/21;1500;0,0;20,7;22,7;18,1;70,6;74,2;64,7;0,9;940,1;
2023/05/21;1800;0,9;31,4;32,9;29,6;72,9;77,6;66,8;1,5;939,9;
2023/05/21;2100;1,4;27,9;29,6;26,4;70,3;75,9;65,4;2,1;942,1;
2023/05/22;0000;0,5;21,6;23,7;19,7;65,5;69,6;61,1;1,1;934,8;
2023/05/22;0300;0,1;20,4;22,6;18,0;74,6;78,4;68,6;0,4;943,4;
2023/05/22;0600;0,3;21,1;23,2;18,2;83,1;89,7;78,1;7,0;939,2;
2023/05/22;0900;0,5;19,9;22,9;17,9;58,4;63,2;53,3;5,4;941,5;
2023/05/22;1200;0,2;22,5;24,1;19,6;68,6;74,4;63,2;0,3;944,4;
2023/05/22;1500;0,3;20,9;22,9;18,8;67,2;72,7;62,4;3,1;938,4;
2023/05/22;1800;0,4;19,1;20,8;17,0;77,4;81,5;71,5;3,9;935,8;
2023/05/22;2100;0,6;19,9;22,0;17,5;73,6;78,2;68,3;4,9;955,0;
2023/05/23;0000;0,2;17,3;19,2;15,8;68,7;74,4;65,0;6,5;935,2;
2023/05/23;0300;0,8;21,9;23,4;20,0;76,7;80,4;72,0;1,5;947,5;
2023/05/23;0600;0,3;21,2;22,6;20,1;66,4;73,6;61,5;0,2;936,8;
2023/05/23;0900;0,1;22,1;24,2;20,8;81,0;86,1;74,5;0,4;936,6;
2023/05/23;1200;1,1;19,6;22,2;17,5;76,4;81,7;70,8;0,8;941,2;
2023/05/23;1500;0,1;23,4;25,1;21,5;73,3;79,2;66,5;1,2;937,8;
2023/05/23;1800;0,0;23,9;26,2;22,5;70,5;76,8;66,2;2,3;941,2;
2023/05/23;2100;0,4;26,2;28,6;24,9;77,8;83,0;72,9;0,4;947,3;
2023/05/24;0000;0,1;20,2;22,2;18,7;66,2;71,8;62,0;0,2;947,3;
2023/05/24;0300;0,2;17,3;17,9;15,5;56,6;61,8;52,0;3,7;936,5;
2023/05/24;0600;0,5;26,1;28,5;25,4;66,7;70,1;61,5;2,8;937,0;
